QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
34,Scripps Institution of Oceanography,,4.0,3.0,,Fall,,,19232,,,,,"Guaranteed financial support through external fellowships, internal fellowships, graduate student researcherships (GSR), and/or teaching assistantships (TA).",5 to 6 years,19232,PhD in Oceanography,https://grad.ucsd.edu/admissions/programs.html
62,Scripps Institution of Oceanography,,4.0,3.0,,Fall,,,,,,"Guaranteed financial support for up to five years, which includes full payment of tuition and fees, plus an annual stipend of $40,000 (2023-24 rate).",100% of tuition and fees,"Fellowship, Graduate Student Research position (GSR), Teaching Assistantship (TA)",5 to 6 years,"$19,005/Year (California Resident); $34,107/Year (Non-Resident)",PhD in Oceanography with a Specialization in Interdisciplinary Environmental Research,https://grad.ucsd.edu/admissions/programs.html
,Division of Social Sciences,,4.0,3.0,,Fall,Early September 2025,Approximately early December 2025,18746,,,,100% of tuition and fees for the first five years,"Fellowships, Teaching Assistantships, Graduate Student Researcher positions",7 years (normative time-to-degree),"$18,746/Year (CA Resident); $33,848/Year (Non-Resident)",PhD in Anthropology,https://grad.ucsd.edu/admissions/programs.html
72,Division of Social Sciences,,4.0,3.0,,Fall,,,"$19,002/Year (CA Resident); $34,104/Year (Non-Resident)",,,,,"Fellowships, Graduate Student Researcherships (GSR), Teaching Assistantships (TA)",6 years on average,"$19,002/Year (CA Resident); $34,104/Year (Non-Resident)",PhD in Anthropology and Cognitive Science,https://grad.ucsd.edu/admissions/programs.html
,Division of Social Sciences,,4.0,3.0,,Fall,,,19531,"The 9-month stipend for the 2024-2025 academic year is $32,000.",,"The Anthropology Department provides five years of guaranteed funding to all students admitted to our PhD program. This funding is sufficient to cover the cost of tuition, fees, and health insurance, and also includes a stipend for living expenses.",100% of admitted PhD students receive 5 years of guaranteed funding.,"Fellowships, Graduate Student Researcher (GSR) or Teaching Assistant (TA) positions",7 years (Normative time to degree),"$19,531 per year for California residents; $34,633 per year for non-California residents (based on 2024-2025 rates).",PhD in Anthropology (Science Studies),https://grad.ucsd.edu/admissions/programs.html
62,Division of Social Sciences,,,3.0,,Fall,,,"$19,611/Year (CA Resident); $34,713/Year (Non-Resident)",,,,100%,"Fellowships, Teaching Assistantships",6 years,"$19,611/Year (CA Resident); $34,713/Year (Non-Resident)",PhD in Anthropology with a Specialization in Anthropogeny,https://grad.ucsd.edu/admissions/programs.html
62,Division of Social Sciences,,4.0,3.0,,Fall,September 2025,December 2025,"$18,971/Year",,,,,"Fellowships, Graduate Student Researcher (GSR) positions, Teaching Assistant (TA) positions",6 years,"$18,971/Year",PhD in Anthropology with a Specialization in Cognitive Science,https://grad.ucsd.edu/admissions/programs.html
62,Division of Social Sciences,,4.0,3.0,,Fall,Early September 2025,,19002/Year,,,,,"Fellowship, Teaching Assistantship (TA), Graduate Student Researcher (GSR)",6 years,19002/Year,PhD in Anthropology with a Specialization in Computational Social Science,https://grad.ucsd.edu/admissions/programs.html
62,Division of Social Sciences,,4.0,3.0,10-15%,Fall,Early September 2025,,"$19,304/Year (CA Resident) or $34,552/Year (Non-CA Resident)",,,,,"Fellowships, research grants, and teaching assistantships",6 years,"$19,304/Year (CA Resident) or $34,552/Year (Non-CA Resident)",PhD in Anthropology with a Specialization in Critical Gender Studies,https://grad.ucsd.edu/admissions/programs.html
,Division of Social Sciences,,4.0,3.0,,Fall,,,19301,,,,,"Fellowships, Graduate Student Researcher (GSR), and Teaching Assistant (TA) positions",6 years,"$19,301/Year",PhD in Anthropology with a Specialization in Interdisciplinary Environmental Research,https://grad.ucsd.edu/admissions/programs.html
62,Division of Physical Sciences,,4.0,3.0,11-13%,Fall,,,"$18,915/Year (CA Resident); $34,017/Year (Non-Resident)",,,,,"Fellowships, Teaching Assistantships (TA), Graduate Student Researcher (GSR) appointments",5.8 years,"$18,915/Year (CA Resident); $34,017/Year (Non-Resident)",PhD in Astronomy and Astrophysics,https://grad.ucsd.edu/admissions/programs.html
48,Herbert Wertheim School of Public Health and Human Longevity Science,,4.0,3.0,,Fall,Early September,"December 15, 2024","$9,650 per quarter (Fall, Winter, Spring)",,804.17/unit,,,,4 years,"$9,650 per quarter (Fall, Winter, Spring)",Doctor of Audiology (AuD) (Joint with San Diego State University),https://grad.ucsd.edu/admissions/programs.html
,Jacobs School of Engineering,,4.0,3.0,,Fall,,,"CA Resident: $18,435.72/year; Non-Resident: $33,537.72/year (based on 2024-2025 rates)",,,,up to 25%,"Departmental fellowships, Partial fee scholarships, Teaching Assistantships, Readerships",2 years,"CA Resident: $18,435.72/year; Non-Resident: $33,537.72/year (based on 2024-2025 rates)",Master of Science in Bioengineering,https://grad.ucsd.edu/admissions/programs.html
,Jacobs School of Engineering,,4.0,3.4,,Fall,,,"$19,011/Year (CA Resident); $34,257/Year (Non-Resident)",,,,,"Fellowships, Teaching Assistantships, Graduate Student Research positions",5 years,"$19,011/Year (CA Resident); $34,257/Year (Non-Resident)",PhD in Bioengineering,https://grad.ucsd.edu/admissions/programs.html
62,School of Health Sciences,,4.0,3.0,,Fall,,,19702/Year,,,,,"Merit-based, Diversity-based",2 years,19702/Year,Master of Science in Bioinformatics and Systems Biology,https://grad.ucsd.edu/admissions/programs.html
,Interdepartmental Program,,4.0,3.0,,Fall,Early September 2024,"December 4, 2024","$18,973.02/Year (CA Resident); $34,225.02/Year (Non-Resident)",42000,,"Full tuition, fees, and a $42,000 annual stipend",100% of tuition and fees,"Fellowships, Graduate Student Researcher (GSR), Teaching Assistantship (TA)",,"$18,973.02/Year (CA Resident); $34,225.02/Year (Non-Resident)",PhD in Bioinformatics and Systems Biology,https://grad.ucsd.edu/admissions/programs.html
,Division of Biological Sciences,,4.0,3.0,,Fall,,,18273,,,,,"Fellowships, Assistantships, Loans",,"$18,273/Year (CA Resident) or $33,585/Year (Non-Resident)",Master of Science in Biological Sciences,https://grad.ucsd.edu/admissions/programs.html
62,Division of Biological Sciences,2.0,4.0,3.0,,Fall,,,"$19,301/Year",,,"A stipend of $40,000 per year, plus full coverage of tuition, fees, and health insurance is provided to all admitted students.",,"Teaching assistantships, Research assistantships, Training grants",5-6 years,"$19,301/Year",PhD in Biological Sciences,https://grad.ucsd.edu/admissions/programs.html
,School of Medicine,,4.0,3.0,,Fall,,,"$18,735.25/Year",,,,,"Fellowships, Assistantships, Traineeships",Approximately 2 years,"$18,735.25/Year",Master of Science in Biomedical Sciences,https://grad.ucsd.edu/admissions/programs.html
,"School of Medicine, Skaggs School of Pharmacy and Pharmaceutical Sciences",,4.0,3.0,12.5% for Fall 2023 (97 admitted / 775 applicants),Fall,,,"California Resident: $18,945/year; Non-California Resident: $34,047/year (for 2024-2025)","$45,000 stipend for the 2024-2025 academic year",,"Full funding package which includes a $45,000 stipend (2024-2025) and coverage of all tuition and fees.",All admitted students receive full funding.,"Fellowships, Research Assistantships",Approximately 5.5 years,"California Resident: $18,945/year; Non-California Resident: $34,047/year (for 2024-2025)",PhD in Biomedical Sciences,https://grad.ucsd.edu/admissions/programs.html
,Herbert Wertheim School of Public Health and Human Longevity Science,,4.0,3.0,,Fall,,,"$18,694.86/Year",,,,,"Fellowships, Assistantships, Traineeships",2 years,"$18,694.86/Year",Master of Science in Biostatistics,https://grad.ucsd.edu/admissions/programs.html
34,Herbert Wertheim School of Public Health and Human Longevity Science,,4.0,3.0,,Fall,,,"$18,744/Year (CA Resident); $33,846/Year (Non-Resident)",,,"$42,000 annual stipend",,"Fellowships, Research Assistantships, Teaching Assistantships",Four to five years,"$18,744/Year (CA Resident); $33,846/Year (Non-Resident)",PhD in Biostatistics,https://grad.ucsd.edu/admissions/programs.html
62,Rady School of Management,,4.0,3.0,,Fall,,,64500,,,"$5,000 to $20,000",,Merit-based,11 months,"$64,500/Program",Master of Science in Business Analytics,https://grad.ucsd.edu/admissions/programs.html
62,Rady School of Management,,4.0,3.0,,Fall,,,"$69,000/Year",,1150,,,Merit-based,12 months,"$69,000/Year",Master of Finance,https://grad.ucsd.edu/admissions/programs.html
62,Rady School of Management,,4.0,3.0,,Fall,,,"$59,500/Year",,,,,Merit-based scholarships and fellowships,One year,"$59,500/Year",Master of Professional Accountancy,https://grad.ucsd.edu/admissions/programs.html
62,Rady School of Management,,4.0,3.0,,,,,,,,,,Merit-based,,,Master of Science in Business Administration,https://grad.ucsd.edu/admissions/programs.html
62,Rady School of Management,,4.0,3.0,,Fall,,,"California Residents: $62,504/Year, Non-California Residents: $74,749/Year",,,Awards range from several thousand dollars to a full-ride scholarship,,Merit-based fellowships,21 months,"California Residents: $62,504/Year, Non-California Residents: $74,749/Year",Full-Time MBA,https://grad.ucsd.edu/admissions/programs.html
,Rady School of Management,,4.0,3.0,,Fall,,,,,,,,Fellowships,,,FlexMBA,https://grad.ucsd.edu/admissions/programs.html
62,Rady School of Management,,4.0,3.0,,Fall,September 2025,,"$18,500/Quarter",,,"$5,000 to $20,000+",,Merit-based,21 months,"$18,500/Quarter",Executive MBA,https://grad.ucsd.edu/admissions/programs.html
,Rady School of Management,,4.0,3.0,3.8% for Fall 2023,Fall,,,"$18,189/year for California residents; $33,435/year for non-residents","Full tuition and fees coverage plus a $40,000 annual stipend.",,"Full tuition and fees coverage plus a $40,000 annual stipend.",100% of tuition and fees,Fellowship and/or Assistantship,5 years,"$18,189/year for California residents; $33,435/year for non-residents",PhD in Management,https://grad.ucsd.edu/admissions/programs.html
,Division of Physical Sciences,,4.0,3.0,,Fall,,,"$19,301/Year",,,,,"Teaching assistantships, Research assistantships, Fellowships",One year,"$19,301/Year",Master of Arts in Chemistry,https://grad.ucsd.edu/admissions/programs.html
,Division of Physical Sciences,,4.0,3.0,,Fall,,,"$19,301/year (CA resident); $34,547/year (Non-resident)",,,,,,2 years,"$19,301/year (CA resident); $34,547/year (Non-resident)",Master of Science in Chemistry,https://grad.ucsd.edu/admissions/programs.html
,Division of Physical Sciences,,4.0,3.0,,Fall,,,"$34,498/Year",,,"$37,000/Year Stipend",100% of tuition and fees,"Teaching Assistantship, Graduate Student Researcher, Fellowship",5 years,"$34,498/Year",PhD in Chemistry,https://grad.ucsd.edu/admissions/programs.html
62,Department of Psychiatry,,4.0,3.0,Approximately 2.4% - 2.8%,Fall,,,"$19,165.06/Year (CA Resident); $34,267.06/Year (Non-Resident)","$34,500 stipend plus full tuition and fee remission",,"$34,500 stipend (2024-2025 academic year)",100% of tuition and fees,"Research Assistantship, Teaching Assistantship, Fellowship",6 years (including a one-year internship),"$19,165.06/Year (CA Resident); $34,267.06/Year (Non-Resident)",PhD in Clinical Psychology (Joint with San Diego State University),https://grad.ucsd.edu/admissions/programs.html
72,Division of Social Sciences,,4.0,3.0,,Fall,Early September 2025,Early December 2025,"$19,545.04/Year (CA Resident), $34,647.04/Year (Non-Resident)","Full tuition and fee remission, plus a salary/stipend.",,Full tuition and fee remission,100%,Merit-based (Teaching Assistantship or Readership),1 year,"$19,545.04/Year (CA Resident), $34,647.04/Year (Non-Resident)",Master of Arts in Communication,https://communication.ucsd.edu/graduate/admissions-faq.html
,School of Social Sciences,,4.0,3.0,6-8 students out of ~300 applications,Fall,,,"$18,978/Year",,,,,"Fellowship, Teaching Assistantship, Research Assistantship",Six years,"$18,978/Year",PhD in Communication,https://grad.ucsd.edu/admissions/programs.html
,School of Social Sciences,2.0,4.0,3.0,,Fall,Early September 2025,Early December 2025,"$19,119/Year (CA Resident); $34,221/Year (Non-Resident)",,,,,"Fellowships, Graduate Student Researcher (GSR), and Graduate Student Instructor (TA) positions",6 years,"$19,119/Year (CA Resident); $34,221/Year (Non-Resident)",PhD in Communication (Science Studies),https://grad.ucsd.edu/admissions/programs.html
,Jacobs School of Engineering,,4.0,3.0,,Fall,,,"$18,033/Year",,,,,"Fellowships, Teaching Assistantships",2 years,"$18,033/Year (resident) or $33,135/Year (non-resident)",Master of Science in Computer Science,https://grad.ucsd.edu/admissions/programs.html
,Jacobs School of Engineering,,4.0,3.0,4.5%,Fall,Early September 2025,,34880,,,,,"Fellowships, Graduate Student Researcher (GSR), Teaching Assistant (TA)",5 years,34880,PhD in Computer Science,https://grad.ucsd.edu/admissions/programs.html
34,Jacobs School of Engineering,,4.0,3.0,12%,Fall,Early September 2025,"December 10, 2025",34403,,,,,"Fellowships, Assistantships",2 years (6 quarters),"$34,403/Year (Non-Resident)",Master of Science in Computer Science with a Specialization in Human-Centered Design,https://grad.ucsd.edu/admissions/programs.html
62,Jacobs School of Engineering,,4.0,3.0,,Fall,,,"CA Resident: $18,745/Year; Non-Resident: $33,847/Year",,,"Minimum $37,000 annual stipend, plus full coverage of tuition and fees.",,"Fellowships, Graduate Student Researcher (GSR) appointments, Teaching Assistant (TA) appointments",5 years on average,"CA Resident: $18,745/Year; Non-Resident: $33,847/Year",PhD in Computer Science with a Specialization in Human-Centered Design,https://grad.ucsd.edu/admissions/programs.html
,Jacobs School of Engineering,,4.0,3.0,,Fall,,,"$34,403/Year",,,,,"Teaching Assistantships, Research Assistantships, Fellowships",2 years,"$34,403/Year",Master of Science in Computer Science (Computer Engineering),https://grad.ucsd.edu/admissions/programs.html
,Jacobs School of Engineering,,4.0,3.4,,Fall,September 2024,"December 11, 2024","$18,591/Year (for California residents)",,,,100% of tuition and fees plus a living stipend,"Fellowships, Graduate Student Researcher (GSR) appointments, Teaching Assistant (TA) appointments",Up to 6 years,"$18,591/Year (for California residents)",PhD in Computer Science (Computer Engineering),https://grad.ucsd.edu/admissions/programs.html
,Jacobs School of Engineering,,4.0,3.0,less than 8% for PhD and MS programs for Fall 2023,Fall,Early September 2025,December 2025,"$18,694.86/Year (California Resident), $33,796.86/Year (Non-Resident)",,,"Minimum 9-month support of $34,000, plus payment of tuition and fees.",,"Fellowship, Graduate Student Researcher (GSR), Teaching Assistant (TA)",5 years (guaranteed funding period),"$18,694.86/Year (California Resident), $33,796.86/Year (Non-Resident)",PhD in Computer Science (Computer Engineering) with a Specialization in Human-Centered Design,https://grad.ucsd.edu/admissions/programs.html
,"Department of Cognitive Science, Department of Computer Science and Engineering",,4.0,3.0,,Fall,,,"$18,738/Year (Resident), $33,840/Year (Non-Resident)",,,,,"Fellowships, Assistantships, Traineeships",,"$18,738/Year (Resident), $33,840/Year (Non-Resident)",PhD in Computer Science and Cognitive Science,https://grad.ucsd.edu/admissions/programs.html
62,Jacobs School of Engineering,,4.0,3.0,,Fall,,,18189,,,,,"Fellowship, Teaching Assistantship, Graduate Student Researcher",,"$18,189/Year for California Residents",PhD in Computer Science with a Specialization in Bioinformatics,https://grad.ucsd.edu/admissions/programs.html
62,Halicioglu Data Science Institute,,4.0,3.0,,Fall,,,"$25,500.06/Year",,1416.67/unit,,,,2 years,"$25,500.06/Year",Master of Advanced Studies in Data Science and Engineering,https://grad.ucsd.edu/admissions/programs.html
62,Jacobs School of Engineering,,4.0,3.0,,Fall,,,34775.45,,,,,"Fellowships, Teaching Assistantships, Research Assistantships",2 years,"$19,531.45/Year for California residents; $34,775.45/Year for non-residents",Master of Science in Electrical and Computer Engineering (Advanced Manufacturing),https://grad.ucsd.edu/admissions/programs.html
62,Jacobs School of Engineering,,4.0,3.0,,Fall,,,"CA Resident: $19,617/Year, Non-Resident: $34,719/Year (based on 2024-2025 rates)",,,,,"Fellowships, Teaching Assistantships, Readerships",2 years,"CA Resident: $19,617/Year, Non-Resident: $34,719/Year (based on 2024-2025 rates)",Master of Science in Electrical Engineering (Applied Electromagnetics),https://grad.ucsd.edu/admissions/programs.html
62,Jacobs School of Engineering,,4.0,3.0,,Fall,,,"$18,694.26/Year",,,,,"Fellowships, Graduate Student Researcher (GSR) appointments, and Teaching Assistant (TA) appointments",Normative time is five years; maximum time is seven years.,"$18,694.26/Year",PhD in Electrical Engineering (Applied Electromagnetics),https://grad.ucsd.edu/admissions/programs.html
62,Jacobs School of Engineering,,4.0,3.0,,Fall,,,"$18,694.86/Year (CA Resident); $33,796.86/Year (Non-Resident)",,,,,"Fellowships, Assistantships",2 years,"$18,694.86/Year (CA Resident); $33,796.86/Year (Non-Resident)",Master of Science in Electrical Engineering (Applied Ocean Sciences),https://grad.ucsd.edu/admissions/programs.html
62,Jacobs School of Engineering,,4.0,3.0,,Fall,,,"CA Residents: $19,143/Year; Non-CA Residents: $34,245/Year (based on 2024-2025 rates for general graduate students)",,,,,"Fellowships, Graduate Student Research (GSR) appointments, and Teaching Assistant (TA) appointments. The department provides full financial support for all admitted Ph.D. students in good academic standing.",,"CA Residents: $19,143/Year; Non-CA Residents: $34,245/Year (based on 2024-2025 rates for general graduate students)",PhD in Electrical Engineering (Applied Ocean Sciences),https://grad.ucsd.edu/admissions/programs.html
34,Jacobs School of Engineering,2.0,4.0,3.0,,Fall,,,,,,"$1,000 to $10,000",,"Fellowships, Teaching Assistantships, Research Assistantships",1.5 - 2 years,"California Resident: $19,617 per year; Non-Resident: $35,691 per year",Master of Science in Electrical Engineering (Applied Physics),https://grad.ucsd.edu/admissions/programs.html
72,Jacobs School of Engineering,,4.0,3.0,,Fall,Early September 2025,"December 20, 2025","$19,023.99/Year (CA Resident), $34,137.99/Year (Non-Resident)",,,,,"Fellowships, Graduate Student Researcher (GSR) appointments, Teaching Assistant (TA) appointments",5 years,"$19,023.99/Year (CA Resident), $34,137.99/Year (Non-Resident)",PhD in Electrical Engineering (Applied Physics),https://grad.ucsd.edu/admissions/programs.html
,Jacobs School of Engineering,,4.0,3.0,,Fall,Early September 2025,,"CA Resident: $18,694.26/year; Non-Resident: $33,898.26/year (based on 2024-2025 rates)",,,,,"Teaching Assistantships, Reader positions, Graduate Student Researcher positions (available to apply after first quarter)",Two years or less,"CA Resident: $18,694.26/year; Non-Resident: $33,898.26/year (based on 2024-2025 rates)",Master of Science in Electrical Engineering (Communication Theory and Systems),https://grad.ucsd.edu/admissions/programs.html
72,Jacobs School of Engineering,,4.0,3.0,,Fall,,,"$19,134/Year (CA Resident); $34,236/Year (Non-Resident)",,,"Most admitted PhD students receive full funding, which includes a monthly stipend plus full payment of tuition and fees.",Typical funding packages cover 100% of tuition and fees.,"Fellowships, Graduate Student Researcher (GSR) appointments, Teaching Assistant (TA) appointments",4-5 years,"$10,950/Year. Non-residents also pay a Supplemental Tuition of $15,102/Year.",PhD in Electrical Engineering (Communication Theory and Systems),https://grad.ucsd.edu/admissions/programs.html
72,Jacobs School of Engineering,,4.0,3.0,,Fall,,,"$34,265.52/Year (Non-Resident)",,$655/unit (Non-Resident),,,"Fellowships, Assistantships (TA/GSR)",7-9 Quarters,"$34,265.52/Year (Non-Resident)",Master of Science in Electrical Engineering (Computer Engineering),https://grad.ucsd.edu/admissions/programs.html
,Jacobs School of Engineering,,4.0,3.0,,Fall,Early September 2025,"December 4, 2025","$18,740.01/Year (CA Resident); $33,842.01/Year (Non-Resident)",,,,,"Admitted Ph.D. students are guaranteed 5 years of financial support, which includes a stipend/salary and payment of all tuition and fees. This support is typically in the form of Teaching Assistantships, Graduate Student Researcher appointments, and/or fellowships.",5 years,"$18,740.01/Year (CA Resident); $33,842.01/Year (Non-Resident)",PhD in Electrical Engineering (Computer Engineering),https://grad.ucsd.edu/admissions/programs.html
,Jacobs School of Engineering,,4.0,3.0,,Fall,September 2025,"December 20, 2025","$30,503.01/Year (California Resident), $45,707.01/Year (Non-Resident)",,,"$1,000 - $5,000",,Merit-based,6 quarters,"$30,503.01/Year (California Resident), $45,707.01/Year (Non-Resident)",Master of Science in Electrical Engineering (Electronic Circuits and Systems),https://grad.ucsd.edu/admissions/programs.html
62,Jacobs School of Engineering,,4.0,3.0,,Fall,,,17835,,,,100% of tuition and fees,"Graduate Student Researcher (GSR) appointment, Teaching Assistant (TA) appointment, or fellowship",4 to 5 years,"$17,835/Year (CA Resident); $32,937/Year (Non-Resident)",PhD in Electrical Engineering (Electronic Circuits and Systems),https://grad.ucsd.edu/admissions/programs.html
,Jacobs School of Engineering,2.0,4.0,3.0,,Fall,The Fall 2026 application will be available in early September 2025.,,"CA Resident: $19,534/Year; Non-Resident: $34,786/Year",,,,,Fellowships,5-6 quarters,,"Master of Science in Electrical Engineering (Intelligent Systems, Robotics, and Control)",https://grad.ucsd.edu/admissions/programs.html
72,Jacobs School of Engineering,,4.0,3.0,,Fall,,,19608,,,,,"Fellowships, Graduate Student Researcher (GSR), Teaching Assistant (TA)",Six years (time limit),"$19,608/Year (CA Resident); $34,710/Year (Non-Resident)","PhD in Electrical Engineering (Intelligent Systems, Robotics, and Control)",https://grad.ucsd.edu/admissions/programs.html
72,Jacobs School of Engineering,,4.0,3.0,,Fall,,,"$19,301/Year (CA Resident); $34,403/Year (Non-Resident)",,,,,"Fellowships, Teaching Assistantships, Research Assistantships, Readerships",2 years,"$19,301/Year (CA Resident); $34,403/Year (Non-Resident)",Master of Science in Electrical Engineering (Machine Learning and Data Science),https://grad.ucsd.edu/admissions/programs.html
72,Jacobs School of Engineering,,4.0,3.0,,Fall,,,,,,,,"Fellowships, Teaching Assistantships, Graduate Student Researcher positions",,"$19,301/Year",PhD in Electrical Engineering (Machine Learning and Data Science),https://grad.ucsd.edu/admissions/programs.html
62,Jacobs School of Engineering,,4.0,3.0,,Fall,,,"$19,308/Year (California Resident); $34,410/Year (Non-Resident)",,,,,"Fellowships, Teaching Assistantships, Graduate Student Researcher positions",6 quarters,"$19,308/Year (California Resident); $34,410/Year (Non-Resident)",Master of Science in Electrical Engineering (Medical Devices and Systems),https://grad.ucsd.edu/admissions/programs.html
62,Jacobs School of Engineering,,4.0,3.0,,Fall,,,"$18,949/Year (CA Resident); $34,194/Year (Non-Resident)",,,,,"Graduate Student Researcher (GSR), Teaching Assistant (TA), Fellowships",5 years (15 Quarters),"$18,949/Year (CA Resident); $34,194/Year (Non-Resident)",PhD in Electrical Engineering (Medical Devices and Systems),https://grad.ucsd.edu/admissions/programs.html
,Jacobs School of Engineering,,4.0,3.0,,Fall,,,"$18,973 per year (base Tuition & Fees for 2024-2025)",,,,,"Fellowships, Graduate Student Researcher (GSR), Teaching Assistant (TA)",Normally 4-5 quarters (Plan II: Comprehensive Exam) or 6 quarters (Plan I: Thesis),"$20,317 per year for California residents; $35,535 per year for non-residents (total for 2024-2025)",Master of Science in Electrical Engineering (Medical Imaging),https://grad.ucsd.edu/admissions/programs.html
62,Jacobs School of Engineering,,4.0,3.0,,Fall,,,"$19,301/Year (CA Resident); $34,403/Year (Non-CA Resident)",,,,,"Fellowship, Graduate Student Researcher (GSR) appointment, and/or Teaching Assistant (TA) appointment",4 to 5 years,"$19,301/Year (CA Resident); $34,403/Year (Non-CA Resident)",PhD in Electrical Engineering (Medical Imaging),https://grad.ucsd.edu/admissions/programs.html
,Jacobs School of Engineering,,4.0,3.0,,Fall,,,"$29,273.01/Year (CA Resident) or $44,375.01/Year (Non-Resident)",,,,,"Merit-based (Fellowships, Teaching Assistantships, Graduate Student Researcher positions)",,,Master of Science in Electrical Engineering (Nanoscale Devices and Systems),https://grad.ucsd.edu/admissions/programs.html
62,Jacobs School of Engineering,,4.0,3.0,8.16%,Fall,,,18694.86/Year,,,,,"Fellowships, Teaching Assistantships, Graduate Student Researcher positions",Typically 4-5 years,18694.86/Year,PhD in Electrical Engineering (Nanoscale Devices and Systems),https://grad.ucsd.edu/admissions/programs.html
,Jacobs School of Engineering,,4.0,3.0,,Fall,,,"CA Resident: $19,023/Year; Non-CA Resident: $34,125/Year. Based on 2024-25 rates for three quarters (Fall, Winter, Spring).",,,,,"Fellowships, Assistantships, Traineeships, Financial Aid (Loans)",,"CA Resident: $19,023/Year; Non-CA Resident: $34,125/Year. Based on 2024-25 rates for three quarters (Fall, Winter, Spring).",Master of Science in Electrical Engineering (Photonics),https://grad.ucsd.edu/admissions/programs.html
