Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
,"The University of Houston-Clear Lake's College of Business wants to give you a competitive edge in the fast-paced, high-stakes world of finance. Our Master of Science in Finance program will equip you with the essential background in finance you’ll need for a successful career as a financial analyst or manager in a variety of industries. This degree program also satisfies the educational requirements to sit for the first level of the Chartered Financial Analyst (CFA) exam, as well as the Certified Financial Planner (CFP) exam. And you’ll receive training using the latest financial software, research tools and data, including Bloomberg Terminals in our state-of-the-art Financial Education Center Lab.",https://www.uhcl.edu/academics/degrees/finance-ms,Accredited by AACSB International,Master of Science in Finance,https://www.uhcl.edu/academics/degrees/finance-ms,Master of Science
,"The Master of Science in Human Resources Development from University of Houston-Clear Lake is a unique program for anyone who wants to learn how to maximize employee potential in any organization. We’re one of only a few human resources development graduate degrees available in Texas. The curriculum is delivered completely online in eight-week bi-semesters. You’ll acquire the skills and knowledge you need for a successful career in a variety of industries, including oil and gas, healthcare, non-profit, retail and technology. Our faculty of experienced human resources practitioners have designed a course of study that helps you build expertise in areas such as employee development, training and performance.",https://www.uhcl.edu/academics/degrees/human-resources-development-ms,The College of Business is accredited by the Association to Advance Collegiate Schools of Business (AACSB) International.,Master of Science in Human Resources Development,https://www.uhcl.edu/academics/degrees/,Master's
,"The Computer Engineering, M.S. program at University of Houston-Clear Lake is a cutting-edge program where students develop skills in both hardware and software. Through a combination of theory and hands-on laboratory experiences, our students receive a robust education, enabling them to make an impact in a world where computer engineers play a critical role in almost every industry. The curriculum is designed to prepare students to solve real-world problems. Whether a student’s interests lie in computer networks, computer systems, robotics, cybersecurity, computer architecture, artificial intelligence, or other topics, our program prepares students with the most up-to-date information in the computer engineering field.",https://www.uhcl.edu/academics/degrees/computer-engineering-ms,,Master of Science in Computer Engineering,https://www.uhcl.edu/academics/degrees/,Master of Science
,"The demand for highly-trained software engineers has never been greater. The University of Houston-Clear Lake’s Master of Science in Software Engineering program has an applied focus, emphasizing software design, development and management. Our degree addresses the growing need for software engineering professionals with the knowledge and skills to develop and manage increasingly complex software systems. The curriculum strikes a balance between software development, software project management and software assurance. You will gain a comprehensive understanding of the process of developing, delivering and maintaining quality software, along with learning best practices in software project management.",https://www.uhcl.edu/academics/degrees/software-engineering-ms,,Master of Science in Computer Software Engineering,https://www.uhcl.edu/academics/degrees/software-engineering-ms,Masters
"['Engineering Management', 'Industrial Engineering', 'Software Engineering', 'Computer Engineering', 'Computer Science', 'Management Information Systems']","Today's highly complex and competitive global environment demands professionals who have technical expertise and the leadership skills to guide teams, projects and companies. The University of Houston-Clear Lake's Master of Science in Systems Engineering will help you hone your knowledge and skills in this highly sought-after discipline. This interdisciplinary degree, offered by the College of Science and Engineering, combines engineering, project management and business to broaden your skills and present you with new opportunities in the field. Your studies will prepare you for a range of leadership positions in industries like aerospace, healthcare, petrochemicals, IT, manufacturing and more. The curriculum is focused on providing students with the most current industry knowledge and skills necessary for the management of the engineering and technical enterprise. The program provides the graduate student with the management tools to oversee projects, lead engineering teams, and manage and lead companies and corporations. It is interdisciplinary, and courses are available in many different areas such as industrial engineering, engineering management, software engineering, computer engineering, computer science and management information systems.",https://www.uhcl.edu/academics/degrees/systems-engineering-ms,,Master of Science in Systems Engineering,https://www.uhcl.edu/academics/degrees/,Master's
"Environmental/Analytical, Materials/Polymer and Bio-Organic/Medicinal","With a Master of Science in Chemistry from the University of Houston-Clear Lake, you will acquire a solid foundation in advanced chemical theory and research. You will receive extensive, hands-on experience through laboratory coursework and have the opportunity to participate in and present research at local, regional, and national meetings of the American Chemical Society. The program also features three chemistry sub-discipline specialty tracks: Environmental/Analytical, Materials/Polymer and Bio-Organic/Medicinal. The UHCL Chemistry M.S. will prepare you for a variety of careers in chemical and related industries, teaching, or for future doctoral studies.",https://www.uhcl.edu/academics/degrees/chemistry-ms,,Master of Science in Chemistry,https://indoglobalstudies.org/course-detail?course_id=956&university_id=56,
"['Computer Networks Specialization', 'Software Engineering Specialization']","Our world relies on technology more every day. In University of Houston-Clear Lake’s Computer Science Master of Science program, you can acquire advanced knowledge in the design, analysis and implementation of computer software and hardware systems. The program will deepen your understanding in areas like algorithms and data structures, computer architecture, database systems, networking and operating systems.",https://www.uhcl.edu/academics/degrees/computer-science-ms,"The Computer Science B.S. and Computer Science M.S. programs are accredited by the Computing Accreditation Commission of ABET, https://www.abet.org.",Master of Science in Computer Science,https://www.uhcl.edu/academics/degrees/,M.S.
,"History offers valuable lessons for the future, and a Master of Arts in History from University of Houston-Clear Lake can prepare you for a variety of rewarding careers, including teaching, archival and museum work, public history, and for further study at the doctoral level. While earning your graduate degree from the College of Human Sciences and Humanities, you’ll hone your writing and research skills in small classes taught by a diverse faculty with expertise in United States, European, and Latin American history. You’ll be afforded unique research opportunities as you complete a major research seminar in your final semester, and you can also work with faculty on a Master’s thesis if you desire. You can write your thesis in any field under the supervision of the appropriate faculty member.",https://www.uhcl.edu/academics/degrees/history-ma,,Master of Arts in History,https://www.uhcl.edu/academics/degrees/,Master
"['Applied Mathematics', 'Computational Mathematics', 'Statistics']","The ability to analyze complex data sets has become an essential skill for professionals in almost every industry. The University of Houston-Clear Lake’s Master of Science in Mathematics and Statistics will equip you with the knowledge and tools you need to succeed in this dynamic field. You will learn the advanced mathematical principles that serve as the foundation of data science, gain experience in using computational algorithms to mine large data sets, and work with sophisticated statistical methods to model and analyze the results. This M.S. degree is offered by UHCL's College of Science and Engineering.",https://www.uhcl.edu/academics/degrees/mathematical-and-statistical-sciences-ms,,Master of Science in Mathematics and Statistics,https://www.uhcl.edu/academics/degrees/mathematical-and-statistical-sciences-ms,Master of Science
,"The Master of Healthcare Administration at University of Houston-Clear Lake is a professional graduate degree to prepare you for a leadership role in a wide variety of health services organizations. The program is offered in a traditional, face-to-face format in the Texas Medical Center and is designed to accommodate the schedules of working professionals. You'll build upon a foundation of core business management knowledge with specialized education in health care policy, law, finance, quality and strategy to solve the problems that face the U.S. healthcare system today. You'll gain practical experience through a required internship in a health care organization, and you'll complete a capstone course that integrates everything you've learned to solve a real-world problem.",https://www.uhcl.edu/academics/degrees/healthcare-administration-mha,UHCL’s Master of Healthcare Administration is one of only two programs in the Houston area fully accredited by the Commission on Accreditation of Healthcare Management Education (CAHME).,Master of Science in Healthcare Management,https://www.uhcl.edu/academics/degrees/healthcare-administration-mha,M.H.A.
"['School Librarian Certification', 'Library Science (Non-Certification)', 'Information Science']","Become a crucial part of any educational, public, or corporate setting with a Master of Science in Information Science from the University of Houston-Clear Lake.

Our fully online degree program is dedicated to graduating students who demonstrate the highest-level of professional ethics, a commitment to public service and the skills to excel in leadership roles. You’ll be prepared for a career in a wide variety of public and private institutions, including public schools, academic libraries, archives, public libraries, and other information centers. Our rigorous curriculum also offers a strong foundation to pursue a Ph.D.",https://www.uhcl.edu/academics/degrees/school-library-information-science-ms,The School Librarian Certification program is accredited by the Texas State Board for Educator Certification (SBEC) and the Council for the Accreditation of Educator Preparation (CAEP).,Master of Science in Information Science,https://www.uhcl.edu/academics/degrees/school-library-information-science-ms,Masters
,"Get your heart pumping with a career that helps people live longer, healthier lives. UHCL’s Exercise Physiology Master of Science will provide you with the advanced knowledge, skills and abilities to become a leader in the field of exercise science. This program provides students with opportunities to work directly with healthy individuals, as well as those with chronic diseases and disabilities in both a classroom and an applied setting. Our faculty will prepare you to be a competent allied health professional, and to sit for the American College of Sports Medicine’s Certified Clinical Exercise Physiologist certification exam. You will also be fully prepared to pursue a Ph.D. or other advanced degrees.",https://www.uhcl.edu/academics/degrees/exercise-physiology-ms,The Exercise Physiology M.S. degree is accredited by the Commission on Accreditation of Allied Health Education Programs (CAAHEP).,Master of Science in Exercise Physiology,https://www.uhcl.edu/academics/degrees/,Masters
,"The Industrial-Organizational Psychology master's program from University of Houston-Clear Lake is designed to prepare you to enhance organizational performance and human well-being in the workplace. The curriculum combines theory and research with practical application to provide you with a solid foundation to launch your career as an I/O psychology practitioner. As a student in the program, you will develop marketable skills in areas such as employee selection, training, performance appraisal, and motivation.",https://www.uhcl.edu/academics/degrees/industrial-organizational-psychology-ma,,Master of Science in Industrial Management,https://www.uhcl.edu/academics/degrees/industrial-organizational-psychology-ma,M.A.
,"Gain hands-on experience in the analysis, design, and implementation of the hardware and software aspects of digital computers and digital systems with the Master of Science in Computer Hardware Engineering from the University of Houston-Clear Lake. You will develop expertise in the areas of embedded microprocessor systems design, programmable logic devices, computer architecture, robotics, computer networks and VLSI design. The program will also enhance your technical writing and communication skills, which are necessary for professional success.",https://www.uhcl.edu/academics/degrees/computer-hardware-engineering-ms,,Master of Science in Computer Hardware Engineering,https://www.uhcl.edu/academics/degrees/,Master's
,"If you want to move up in your career, but you're not ready to commit to a graduate degree, a certificate from the University of Houston-Clear Lake's College of Business may be your perfect next step. A Project Management Certificate from UHCL will give you the tools you need to successfully manage a project's entire life cycle. You'll understand how to effectively manage people as well as how to integrate and manage cost, scheduling, quality, risk and procurement within a project. All courses in this certificate program are taught from the Project Management Body of Knowledge developed by the Project Management Institute (PMI)®. All are taught by faculty who are not only experienced, but also PMP® certified.",https://www.uhcl.edu/academics/degrees/project-management-certificate,,Project Management Certificate,https://www.uhcl.edu/academics/degrees/,Certificate
,"Managers in technology-based organizations have to know how to navigate the challenges of fostering innovation, integrating technology into the existing business model and business strategy, as well as managing its implementation. This certificate program from the University of Houston-Clear Lake’s College of Business is an opportunity to explore and master these principles. Upon completion of this certificate, you will be able to more effectively plan, develop, and operate technology-based organizations.",https://www.uhcl.edu/academics/degrees/management-technology-certificate,The College of Business is accredited by the Association to Advance Collegiate Schools of Business (AACSB) International.,Management of Technology Certificate,https://www.uhcl.edu/academics/degrees/,Certificate
,"As educational opportunities continue to evolve, the demand for well-trained distance educators grows. The University of Houston-Clear Lake's College of Education offers a Distance Education Certificate program that will prepare you to be an effective online instructor. Whether you teach in P-12, higher education or a corporate training setting, you will be prepared to integrate technologies to enhance teaching and learning through the design, development, delivery and management of distance learning. The certificate can be earned in conjunction with an Instructional Technology M.S. degree. This is a certificate program only. Completion of this certificate will not lead to teacher certification.",https://www.uhcl.edu/academics/degrees/uhcl-distance-education-certificate,The College of Education is accredited by the Texas State Board for Educator Certification (SBEC). UHCL’s College of Education is one of the few Texas universities with dual accreditation by both SBEC and the Council for the Accreditation of Educator Preparation (CAEP).,Distance Education Certificate,https://www.uhcl.edu/academics/degrees/uhcl-distance-education-certificate,Certificate
