Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
,"The Ph.D. in Aviation Technology is a research-oriented degree program designed to prepare students for careers in research, academia, or industry. Students gain advanced knowledge in aviation technology and develop the skills necessary to conduct independent research. The program provides an opportunity for students to pursue advanced study and research in a variety of areas within the aviation industry, preparing graduates for high-level research and leadership positions in industry, government, and academia. The degree is research-based and requires a minimum of 90 credit hours (including those from a relevant MS degree). Students work with faculty to determine their own research path in major research areas such as Aviation Human Factors, Aviation Safety, Aviation Management, Aerospace Structures and Materials, and Unmanned Aerial Systems.",https://polytechnic.purdue.edu/degrees/phd-aviation-technology,,Doctor of Philosophy in Aviation Technology and Management,https://old.polytechnic.purdue.edu/sites/default/files/files/MSAAM-Handbook-October-1-2023.pdf,
,"The Department of Basic Medical Sciences (BMS) at Purdue University is home to basic science faculty in the College of Veterinary Medicine. The graduate program in BMS offers Master of Science (MS) and Doctor of Philosophy (PhD) degrees. The BMS Graduate Program is designed to provide students with a solid foundation in the basic medical sciences and specialized training in a specific area of research. Our mission is to provide an environment that supports and facilitates the development of scholars and researchers who are prepared to make significant contributions to the field of biomedical sciences. The graduate program provides students with a broad-based education in the basic medical sciences and in-depth training in a specific area of research. Our faculty are engaged in diverse research areas, including: Anatomy, Cancer biology, Cell and molecular biology, Developmental biology, Endocrinology, Musculoskeletal biology, Neuroscience, Pharmacology and toxicology.",https://vet.purdue.edu/bms/grad-prog.php,,Doctor of Philosophy in Basic Medical Sciences,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
Cancer Biology,"The Department of Basic Medical Sciences (BMS) offers graduate study leading to the degrees of Master of Science and Doctor of Philosophy. The objectives of the graduate program are to guide students in the development of the skills necessary to become independent investigators and to communicate their findings to the scientific community and the public. The research environment is enriched by the interdisciplinary nature of our faculty and their interactions with several Purdue University centers including the Purdue University Institute for Cancer Research, the Center for Paralysis Research, and the Weldon School of Biomedical Engineering. Interdisciplinary study is encouraged. In addition to our departmental program, BMS faculty participate in the university-wide Purdue Interdisciplinary Life Sciences (PULSe) program. BMS faculty members are committed to the excellence of graduate student training and emphasize research that has the potential to solve important problems in human and animal health.",https://www.purdue.edu/gradschool/prospective/gradprograms/west-lafayette/basic-medical-sciences.html,,Doctor of Philosophy in Basic Medical Sciences with a Concentration in Cancer Research,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,"The Graduate Program in the Department of Biochemistry offers a PhD degree that is designed to prepare students for a career in research and/or teaching in academia, industry or government. Our students work with a faculty that are nationally and internationally recognized for their research. Research areas include: Cancer research, Metabolic disease and obesity, Regulation of gene expression, Epigenetics, Host-pathogen interactions, Structural biology, Bioinformatics and computational biology, Mass spectrometry/proteomics, Synthetic biology, Plant biochemistry, Bioenergy and Signal transduction. Our curriculum provides students with a solid foundation in the principles of biochemistry and molecular biology and the flexibility to choose courses that are relevant to their research interests. In addition to their research, students have the opportunity to participate in a variety of professional development activities, including seminars, workshops, and national meetings.",https://www.purdue.edu/gradschool/prospective/gradprograms/biochem.html,,Doctor of Philosophy in Biochemistry and Molecular Biology,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,,,,Doctor of Philosophy in Biochemistry and Molecular Biology with a Concentration in Cancer Research,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
"Biology Education; Cell & Molecular Biology; Development & Disease; Ecology & Evolutionary Biology; Microbiology, Immunology & Infectious Disease; Neuroscience; Structural & Molecular Biology","The Department of Biological Sciences at Purdue University offers a Ph.D. program designed to provide students with the opportunity to pursue research in a variety of areas of biology. The program is research-intensive and prepares students for careers in academia, industry, and government. Research in the department spans the scale of life from the structure of a virus to the interactions within an ecosystem. Our faculty, postdoctoral fellows, and students are working to solve some of the most important problems in biology today.",https://www.biology.purdue.edu/graduate/prospective/phd_program.html,,Doctor of Philosophy in Biological Sciences,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
Cancer Biology,"The Department of Biological Sciences at Purdue University is a multi-disciplinary department that offers students an environment to study the molecular and cellular mechanisms that cause the development and progression of cancer. Research in the department spans the breadth of cancer biology, from basic studies on the role of specific genes and proteins in cell cycle control and DNA repair to the development of new therapies and diagnostic tools. Our faculty utilize a wide variety of model systems including yeast, Drosophila, mice, and human cell culture to address fundamental questions in cancer biology. Students in the Cancer Biology area have access to state-of-the-art facilities and a vibrant research environment that includes the Purdue Institute for Cancer Research (PICR).",https://www.purdue.edu/gradschool/academics/graduate-degree-programs/study-area/biological-sciences.html,,Doctor of Philosophy in Biological Sciences with a Concentration in Cancer Research,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,"The Weldon School of Biomedical Engineering offers a premier program of graduate study and research leading to the Doctor of Philosophy degree. The Ph.D. program is designed to prepare students for leadership roles in academia, industry, and government. Our curriculum provides students with a strong foundation in engineering and the life sciences, and allows them to gain specialized knowledge in their chosen area of research.",https://engineering.purdue.edu/BME/Academics/Graduate/PhD,,Doctor of Philosophy in Biomedical Engineering,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
"Agricultural Microbiology, Plant Biology, and Plant Pathology","The graduate program in the Department of Botany and Plant Pathology offers research and educational opportunities in a wide range of areas, including plant pathology, plant biology, and agricultural microbiology. Our graduate students are involved in research that ranges from the molecular and cellular levels to the community and ecosystem levels. They are encouraged to take a multidisciplinary approach to their research and to interact with faculty and students in other departments and programs.",https://www.purdue.edu/gradschool/admissions/programs/btny/index.html,,Doctor of Philosophy in Botany and Plant Pathology,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
Cancer Research,"The graduate program in Botany and Plant Pathology (BTNY) is diverse and includes research in Plant Biology, Plant Pathology and Weed Science. At the molecular level, research includes understanding how plants respond to their environment, how plants defend themselves from pathogens, and how pathogens cause disease. At the cellular level, research includes understanding the role of the cytoskeleton in plant growth and development. At the organismal level, research includes understanding the genetics of plant diseases and the physiology of weed plants. At the ecosystem level, research includes understanding the ecology of plant diseases and weed populations.",https://www.purdue.edu/gradschool/prospective/gradprograms/west-lafayette/botany-and-plant-pathology.html,,Doctor of Philosophy in Botany and Plant Pathology with a Concentration in Cancer Research,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,"The graduate program in the Davidson School of Chemical Engineering at Purdue University provides students with a solid foundation in the fundamental principles of chemical engineering and gives them the opportunity to develop their research skills. Our PhD program is designed to prepare students for careers in academia, industry, and government. We offer research opportunities in a wide range of areas, including catalysis and reaction engineering, biochemical engineering, energy and environment, and materials and nanotechnology. Our faculty are world-renowned leaders in their fields, and our students have access to state-of-the-art facilities and resources.",https://engineering.purdue.edu/ChE/academics/graduate/phd,,Doctor of Philosophy in Chemical Engineering,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
Analytical Chemistry; Biochemistry; Chemical Education; Inorganic Chemistry; Organic Chemistry; Physical Chemistry; Theoretical Chemistry,"The graduate program in the Department of Chemistry at Purdue University is one of the largest and most vibrant in the world. Our students work with world-renowned faculty in state-of-the-art facilities on some of the most pressing challenges facing our world today, from developing new medicines and sustainable energy sources to understanding the fundamental nature of matter.",https://www.purdue.edu/gradschool/academics/graduate-degree-programs.html?program=Chemistry,,Doctor of Philosophy in Chemistry,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
"Architectural Engineering, Construction Engineering and Management, Environmental Engineering, Geomatics Engineering, Geotechnical Engineering, Hydraulic and Hydrologic Engineering, Materials Engineering, Structural Engineering, Transportation and Infrastructure Systems Engineering","Purdue Civil Engineering is consistently ranked as a top ten program in the country by U.S. News & World Report. The Lyles School of Civil Engineering offers graduate programs leading to the Master of Science in Civil Engineering (MSCE), the Master of Science (MS) and the Doctor of Philosophy (PhD) degrees. The program is flexible, and is designed to develop in the student a depth and breadth of knowledge in his/her area of interest. At the same time, it provides the tools for him/her to pursue a career of life-long learning and to address the complex problems facing society. Our goal is to prepare our students to become the leaders of the profession in the 21st century. Our Master’s and PhD programs are open to students with an undergraduate degree in civil engineering or a related area.",https://catalog.purdue.edu/preview_entity.php?catoid=7&ent_oid=1803,,Doctor of Philosophy in Civil Engineering,https://catalog.purdue.edu/preview_entity.php?catoid=7&ent_oid=1803,
"Health Communication; Interpersonal Communication; Media, Technology, and Society; Organizational Communication; Public Relations","The Doctor of Philosophy (PhD) program in the Brian Lamb School of Communication is a research-intensive program designed to prepare students for careers in academia, research, and leadership. Students work closely with faculty mentors to develop expertise in their chosen area of study and to conduct original research that contributes to the field of communication. Our graduate program is designed to provide students with a strong theoretical and methodological foundation in communication. Students have the opportunity to specialize in one or more areas of study, and the program prepares them for careers in research and teaching in higher education, as well as for leadership roles in government, business, and non-profit organizations.",https://www.cla.purdue.edu/academic/communication/graduate/index.html,,Doctor of Philosophy in Communication,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
Gerontology,"The Brian Lamb School of Communication is one of several departments at Purdue participating in the University’s Interdisciplinary Gerontology Program (IGP). Students in this program can earn a PhD in 'Communication and Gerontology.' The IGP provides students with a broad and deep understanding of the aging process and the elderly. The dual-title PhD allows students to integrate their interest in aging with their study in communication. Requirements for the PhD in Communication and Gerontology include the core requirements for the PhD in Communication, plus several requirements specific to the Gerontology program.",https://catalog.purdue.edu/preview_program.php?catoid=15&poid=19438,,Doctor of Philosophy in Communication with a Concentration in Gerontology,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,"The Program in Comparative Literature at Purdue University provides a context for students to look across cultural and national boundaries. This program focuses on the study of literature from a global perspective, including the study of the relationships between literature and the other arts, and the study of literary theory and criticism. The program is designed to allow students to pursue an individualized program of study that incorporates work in two or more literatures in their original languages.",https://www.cla.purdue.edu/academic/sis/comparative-literature/index.html,,Doctor of Philosophy in Comparative Literature,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,"The graduate programs in the Department of Comparative Pathobiology provide students with the opportunity to pursue research in various aspects of animal and human health and disease. Faculty and students conduct research in pathology (anatomic and clinical), immunology, infectious diseases (bacteriology, virology, parasitology), public health and epidemiology, toxicology, and animal welfare science. These studies include fundamental and applied research using a variety of animal species (domestic and laboratory animals) as well as in vitro models and computer-based technologies.",https://catalog.purdue.edu/preview_program.php?catoid=18&poid=34332&returnto=24159,,Doctor of Philosophy in Comparative Pathobiology,https://catalog.purdue.edu/preview_program.php?catoid=18&poid=34332&returnto=24159,
,"The Ph.D. in Computer and Information Technology (CIT) is a research-oriented degree. The program is designed to provide students with the skills and knowledge necessary to perform independent research in the field of computer and information technology. The program aims to produce graduates who are capable of making significant original contributions to the field and who are prepared for careers in academia, industry, or government.",https://polytechnic.purdue.edu/degrees/phd-computer-and-information-technology,,Doctor of Philosophy in Computer and Information Technology,https://hammer.purdue.edu/ndownloader/files/49686588,
"Computational Interdisciplinary Graduate Program (CIGP), Information Security, Statistics","The graduate program in Computer Science at Purdue is one of the oldest and largest in the country, and it continues to be one of the best. The Ph.D. program is research-oriented, and the primary requirement is the successful completion of a dissertation that makes a significant and original contribution to the field of computer science. Students work closely with faculty mentors to conduct cutting-edge research in a variety of areas, including artificial intelligence, computer graphics, databases, distributed systems, networking, programming languages, security, and theory.",https://www.cs.purdue.edu/graduate/curriculum/doctoral.html,,Doctor of Philosophy in Computer Science,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,"The Ph.D. in Construction Management Technology is designed to develop the next generation of construction management researchers and educators. The program provides students with the advanced skills and specialized knowledge required to lead research-driven innovations in the construction industry and academia. Students will engage in high-level research, mentored by faculty who are experts in areas such as construction safety, sustainability, technology integration, and infrastructure management.",https://polytechnic.purdue.edu/degrees/phd-construction-management-technology,,Doctor of Philosophy in Construction Management Technology,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
"Consumer Behavior, Family and Consumer Economics","The Consumer Science (CSR) graduate program provides students with the opportunity to pursue research and advanced study in the area of consumer behavior and family economics. The graduate program offers Master of Science (M.S.) and Doctor of Philosophy (Ph.D.) degrees. Our graduate programs are designed to provide students with a strong foundation in theory and research methods. Students work closely with faculty members on research projects and have the opportunity to present their work at national and international conferences. Our graduates are well-prepared for careers in academia, government, and the private sector.",https://hhs.purdue.edu/graduate-programs/graduate-program-consumer-science/,,Doctor of Philosophy in Consumer Science,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
Gerontology,"The Ph.D. program in Consumer Science is designed to prepare students for research and teaching careers in higher education, government, and industry. The program provides students with the opportunity to develop research and teaching skills in the area of consumer science. The dual-title Ph.D. program in gerontology is designed to provide students with the opportunity to acquire a strong background in gerontology in addition to their primary field of study. The dual-title degree is awarded by the Graduate School and the Department of Consumer Science.",https://hhs.purdue.edu/graduate-programs/consumer-science-graduate-program/,,Doctor of Philosophy in Consumer Science with a Concentration in Gerontology,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
"Agricultural Education, Career and Technical Education, English Education, Gifted, Creative, and Talented Education, Learning Design and Technology, Literacy and Language, Mathematics Education, Science Education, Social Studies Education, Special Education","The Doctor of Philosophy (PhD) in Curriculum and Instruction is a research-intensive program designed for individuals seeking careers as university professors, researchers, or leaders in various educational settings. Students work closely with faculty mentors to develop expertise in a specific area of study and to conduct original research that contributes to the field of education.",https://education.purdue.edu/graduate-students/prospective-students/graduate-programs/curriculum-instruction/,,Doctor of Philosophy in Curriculum and Instruction,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
Atmospheric Science; Geology and Geophysics; Planetary Science; Environmental Geosciences,"The Department of Earth, Atmospheric, and Planetary Sciences (EAPS) offers graduate programs leading to the Master of Science (MS) and Doctor of Philosophy (PhD) degrees. Our research uses mathematics, physics, chemistry, biology, and computer science to answer fundamental questions about the past, present, and future of the Earth and other planets.",https://www.purdue.edu/gradschool/prospective/gradprograms/university-catalog.html?unitid=1130&programid=1067,,"Doctor of Philosophy in Earth, Atmospheric, and Planetary Sciences","The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,"The PhD in economics at Purdue prepares students for careers in academia, government, and the private sector. The program emphasizes a strong foundation in economic theory and quantitative methods, followed by specialized study in areas such as industrial organization, international economics, labor economics, and public economics. Our faculty are active researchers who are dedicated to mentoring students and helping them achieve their career goals. We offer a supportive and collaborative environment that encourages students to push the boundaries of economic knowledge.",https://business.purdue.edu/phd/economics/,,Doctor of Philosophy in Economics,https://www.purdue.edu/academics/ogsps/admissions/gradrequirements/westlafayette/economics/,PhD
