QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Health and Human Services,,4.0,3.0,,"Fall, Spring",,,"$4,152/Semester",,$396 per unit (Non-resident fee),,,"Merit-based, Need-based",2 years,"$4,152/Semester",Master of Public Administration,https://www.csulb.edu/college-of-health-human-services/public-policy-and-administration
,College of Business,,4.0,2.75,,"Fall, Spring",,,"$31,500 total",,"$1,050",,,,21 months,"$31,500",Master of Business Administration,https://www.csulb.edu/cob-graduate-programs/mba-programs/online-mba
,School of Social Work,,4.0,2.5,,Fall,,,"$4,224/Semester",,$550,,,"Merit-based, Need-based, and specialized program stipends (e.g., CalSWEC Title IV-E Child Welfare Stipend)","2 years (Full-time), 3 years (Part-time), or 1 year (Advanced Standing)","$8,448/Year",Master of Social Work,https://www.csulb.edu/college-of-health-human-services/school-of-social-work/msw-program
,School of Nursing,,4.0,3.0,,Fall,,,"$7,902/Semester",,,,,,5 semesters,"$7,902/Semester",Doctor of Nursing Practice,https://research.com/careers/how-to-become-a-nurse-practitioner-in-long-beach
,"College of Liberal Arts, Department of English",,4.0,3.0,,Fall,"October 1, 2025","January 15, 2026","$4,212/Semester",,,,,,54 units,"$4,212/Semester",Master of Fine Arts in Creative Writing,https://www.csulb.edu/academic-senate/policy-statement-96-20-creative-writing-mfa
,College of Liberal Arts and Sciences,,4.0,3.0,,"Fall, Spring",,Rolling,,,,,,,30 credit hours,,Master of Liberal Studies,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,School of Geographical Sciences and Urban Planning,,4.0,3.0,,Fall,"September 1, 2025","January 15, 2026",,,,,,,2 years,,Master of Urban and Environmental Planning,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,Sandra Day O'Connor College of Law,,4.0,3.0,,"Fall, Spring",,,,,,,,,1 year,,Master of Legal Studies,https://cla.csulb.edu/departments/polisci/wp-content/uploads/2013/11/Legal-Studies-Certificate-Program-Planner-2017-18.pdf
,College of Business,,4.0,2.75,,"Fall, Spring",,,"$18,655/Year",,$666,,,Merit-based,21 months,"$18,655/Year",Master of Science in Information Technology,https://www.shiksha.com/studyabroad/usa/universities/california-state-university-long-beach/ms-information-systems-stem
,Ira A. Fulton Schools of Engineering,,4.0,3.0,,"Fall, Spring",,December 1,,,,,,,30 credit hours,,Master of Science in Engineering (Electrical Engineering),https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,College of Engineering,,4.0,3.0,,"Fall, Spring","October 1, 2025","June 1, 2026 (Domestic), March 1, 2026 (International)","$16,292/Year",,$396,,,Merit-based,1.5 - 2 years,"$16,292/Year",Master of Science in Engineering (Mechanical Engineering),https://www.csulb.edu/college-of-engineering/graduate-programs-0
,College of Liberal Arts,,4.0,3.0,,Fall,"October 1, 2025","February 1, 2026",,,420,,,"Departmental Scholarships, Teaching Associates (TAs), Graduate Assistants (GAs)",2 years,,Master of Arts in Communication,https://www.csulb.edu/college-of-liberal-arts/communication-studies/master-of-arts
,Ira A. Fulton Schools of Engineering,,4.0,3.0,,Fall,"September 1, 2025","December 1, 2025",,,,,,,,,PhD in Biological Design,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,School of Sustainability,,4.0,3.0,,Fall,,December 15,26356,,,,,"Fellowships, Assistantships",,"$26,356/Year",PhD in Sustainability,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,School of Human Evolution and Social Change,,4.0,3.0,,Fall,,January 15,,,,,,,84 credit hours,,PhD in Global Health,https://www.csulb.edu/sites/default/files/2025/documents/PS%2025-03%20-%20Doctor%20of%20Public%20Health.pdf
,New College of Interdisciplinary Arts and Sciences,,4.0,3.0,,Fall,"September 1, 2025","July 1, 2026","$13,248/Year (Resident) or $27,472/Year (Non-Resident)",,,,,,33 credit hours,"$13,248/Year (Resident) or $27,472/Year (Non-Resident)",Master of Science in Forensic Science,https://www.csulb.edu/college-of-health-human-services/criminology-criminal-justice-and-emergency-management/graduate
,Watts College of Public Service and Community Solutions,,4.0,3.0,,Fall,,January 1,,,,,,,33 credit hours,,Master of Science in Criminology and Criminal Justice,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"School of Historical, Philosophical and Religious Studies",,,3.0,,"Fall, Spring","September 1, 2025","January 15, 2026","$13,118/Year",,,,,,30 credit hours,"$13,118/Year",Master of Arts in History,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,The College of Liberal Arts and Sciences,,4.0,3.0,,Fall,,December 1,"$1,980 per unit",,"1,980",,,Teaching assistantships and fellowships,84 credit hours,"$1,980 per unit",PhD in English,https://bulletin.cgu.edu/content.php?catoid=19&navoid=3212
,Herberger Institute for Design and the Arts,,4.0,3.0,,Fall,,December 1,,,,,,Graduate assistantships and fellowships,30 credit hours,,Master of Music in Vocal Performance (Opera Emphasis),https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
