Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
,"The Graduate Certificate in Addictions Counseling is for post-master’s or currently enrolled master’s degree students looking to increase their knowledge and skills in the addiction field. The certificate is offered primarily online, with limited on-campus course offerings. The certificate will also help individuals seeking to obtain Ohio Chemical Dependency Counselor Professional Board (OCDPB) licensure as a Licensed Chemical Dependency Counselor III (LCDCIII). The Addictions Counseling program provides students with practical and current information on how to work in addiction treatment settings. Our faculty are active professionals in the field, which means you'll be learning from experts with real-world experience. Many of our courses are offered online, providing you with flexibility in your academic journey.",https://www.kent.edu/ehhs/ldes/ces/addictions-counseling-certificates,,Graduate Certificate in Addictions Counseling,https://www.kent.edu/ehhs/ldes/ces/addictions-counseling-certificates,
,"The Adult-Gerontology Acute Care Nurse Practitioner (AGACNP) Post-Master's Certificate prepares graduates of master's degree nursing programs to provide advanced nursing care to individuals (adolescence through geriatrics) with complex acute and/or chronic health conditions. Graduates are eligible to take the national certification examination for AGACNP. Upon completion of certification, graduates are eligible for licensure as an AGACNP in their respective states.",https://catalog.kent.edu/programs/adult-gerontology-acute-care-nurse-practitioner-post-masters-certificate/,"The baccalaureate degree program in nursing, master's degree program in nursing, Doctor of Nursing Practice program and post-graduate APRN certificate program at Kent State University are accredited by the Commission on Collegiate Nursing Education, 655 K Street NW, Suite 750, Washington, DC 20001, 202-887-6791.",Graduate Certificate in Adult Gerontology Acute Care Nurse Practitioner,https://catalog.kent.edu/programs/,Certificate
,"Adult Gerontology Clinical Nurse Specialists (AGCNS) are advanced practice registered nurses (APRNs) who specialize in providing comprehensive care to adult and older adult populations. Their role encompasses direct patient care, disease management, health promotion, and the implementation of evidence-based practices. AGCNS professionals typically work in hospitals, clinics, and long-term care facilities, collaborating with other healthcare providers to optimize patient outcomes. They also serve as mentors and educators, advancing nursing practice through research and leadership.",https://onlinedegrees.kent.edu/degrees/nursing/post-graduate-certificate-adult-gerontology-clinical-nurse-specialist,Kent State University College of Nursing is accredited by the Commission on Collegiate Nursing Education (CCNE).,Graduate Certificate in Adult Gerontology Clinical Nurse Specialist,https://onlinedegrees.kent.edu/blog/graduate-degree-nursing,Certificate
,"The Post-Master’s Certificate in Adult-Gerontology Primary Care Nurse Practitioner is designed for nurses who have already completed a master’s degree in nursing and who desire to become certified as an adult-gerontology primary care nurse practitioner. The program will provide the knowledge and skills necessary for the advanced practice role of the adult-gerontology primary care nurse practitioner and will prepare students to sit for the national certification examination for this role.
The Adult-Gerontology Primary Care Nurse Practitioner is an advanced practice nurse who provides primary care to adolescents (13 years of age and older) through the entire adult life span, including the elderly. They promote health and provide care for common acute and chronic illnesses within a primary care setting. The curriculum provides a strong theoretical and clinical base in advanced health assessment, pathophysiology, pharmacology, differential diagnosis and disease management.
Upon completion of the Post-Master’s Certificate in Adult-Gerontology Primary Care Nurse Practitioner, graduates are eligible to take the national certification examination provided by the American Nurses Credentialing Center (ANCC) or the American Academy of Nurse Practitioners (AANP).",https://catalog.kent.edu/programs/adult-gerontology-primary-care-nurse-practitioner-post-masters-certificate/,"The baccalaureate degree program in nursing, master’s degree program in nursing, Doctor of Nursing Practice program and post-graduate APRN certificate program at Kent State University are accredited by the Commission on Collegiate Nursing Education, 655 K Street, NW, Suite 750, Washington, DC 20001, 202-887-6791.",Graduate Certificate in Adult Gerontology Primary Care Nurse Practitioner,https://catalog.kent.edu/programs/,
,"The Graduate Certificate in Adult/Adolescent Sexual Assault Nurse Examiner (SANE) program is a post-master's certificate for master's prepared registered nurses or those enrolled in a master's program. The program is offered in a hybrid format, including didactic coursework, hands-on clinical simulation experiences, and clinical practicum hours. SANE nurses provide compassionate, expert care to patients who have experienced sexual assault. With the number of sexual assault victims on the rise, the need for qualified SANE nurses has never been greater. Kent State University is the only program in Northeast Ohio that offers graduate-level SANE education. The SANE program combines didactic coursework, clinical simulation experiences, and clinical practicum hours in a hybrid format. Students will learn the critical skills needed to provide trauma-informed care for patients who have experienced sexual assault and other forms of interpersonal violence. Students will also learn how to conduct forensic evidence collection, participate in legal proceedings, and provide crisis intervention and support to victims.",https://www.kent.edu/nursing/sane,,Graduate Certificate in Adult/Adolescent Sexual Assault Nurse Examiner,https://newsroom.clevelandclinic.org/2021/03/09/kent-state-college-of-nursing-cleveland-clinic-akron-general-team-up-to-offer-sexual-assault-nurse-examiner-certificate-program,
,"Are you a seasoned accounting professional looking to enhance your expertise, or a recent graduate aspiring to a fulfilling career in the dynamic field of accounting? The online Graduate Certificate in Advanced Accounting at Kent State University is designed for individuals seeking to deepen their understanding of complex accounting principles, preparing them for leadership roles and specialized opportunities within the industry. This certificate program provides a robust curriculum that covers essential topics such as advanced financial accounting, auditing, taxation, and business law, equipping you with the knowledge and skills necessary to navigate the complexities of modern financial landscapes. Whether you're aiming to meet the educational requirements for CPA licensure, transition into a new accounting specialization, or simply elevate your professional profile, this program offers the flexibility and academic rigor to help you achieve your career aspirations. With a focus on practical application and critical thinking, our expert faculty guides you through real-world scenarios, ensuring you gain insights directly applicable to today's accounting challenges. Invest in your future and position yourself at the forefront of the accounting profession with Kent State's Graduate Certificate in Advanced Accounting.",https://onlinedegrees.kent.edu/degrees/certificate-advanced-accounting,"Our College of Business Administration is accredited by AACSB International, signifying the highest standard of achievement for business schools worldwide.",Graduate Certificate in Advanced Accounting,https://onlinedegrees.kent.edu/degrees/certificate-advanced-accounting,
,"The Master of Science in Aerospace Engineering (MSAE) degree program provides advanced knowledge in aerospace engineering sub-disciplines, including aerodynamics, flight mechanics, propulsion and structural analysis, and prepares students for careers in the aerospace industry, government research institutions or for doctoral studies. The program is specifically tailored to meet the needs of those students who are interested in pursuing a career path in the aerospace industry. The program emphasizes both theoretical and applied aspects of the aerospace engineering discipline and provides students with the advanced skills necessary to excel in the field. Students can choose to complete either a thesis or non-thesis option.",https://catalog.kent.edu/graduate/colleges-departments/aeronautics-engineering-technology/aerospace-engineering-ms/,,Master of Science in Aerospace Engineering,https://catalog.kent.edu/programs/,
,"The Doctor of Philosophy (Ph.D.) in Aerospace Engineering program prepares students to become highly skilled researchers, educators and leaders in the field of aerospace engineering. The program focuses on advanced theoretical and experimental studies, computational methods and design principles relevant to aerospace systems. Students may pursue advanced research in a variety of areas of aerospace engineering, including but not limited to Computational Fluid Dynamics, Aeroacoustics, Flight Dynamics and Control, Aeroelasticity, Unmanned Aerial Systems, Propulsion, and Turbomachinery. Graduates will be equipped to address complex challenges in academia, government laboratories and the aerospace industry.",https://www.kent.edu/cae/aerospace-engineering-phd,,Doctor of Philosophy in Aerospace Engineering,https://catalog.kent.edu/programs/,
,"The Master of Arts degree in Anthropology provides a high-quality graduate education for students interested in advanced studies in anthropology. Students benefit from an experienced faculty with diverse expertise within the four subfields of anthropology (archaeology, biological anthropology, cultural anthropology and linguistic anthropology). The program offers opportunities for students to pursue a thesis or non-thesis option, develop strong research and analytical skills, participate in field schools and gain hands-on experiences in laboratories, museums and cultural resource management projects. The department emphasizes a strong sense of community, collegiality, and opportunities for collaborative research with faculty. Graduates of the program are well prepared for doctoral programs in anthropology or for careers in cultural resource management, museums, forensic anthropology, public health or international development.",https://catalog.kent.edu/graduate/colleges/arts-sciences/anthropology/anthropology-ma/,,Master of Arts in Anthropology,https://catalog.kent.edu/programs/,Masters
,"The Doctor of Philosophy degree in Applied Geology provides students with advanced knowledge and research skills in various aspects of applied geology. The program emphasizes quantitative and field-based approaches to problem-solving in areas such as hydrogeology, environmental geology, engineering geology, economic geology and paleontology. Students will engage in independent research culminating in a dissertation that makes an original contribution to the field. Graduates are prepared for careers in academia, government agencies, environmental consulting firms, and private industry.",https://catalog.kent.edu/programs/applied-geology-phd/,,Doctor of Philosophy in Applied Geology,https://catalog.kent.edu/programs/,
,"The Master of Arts in Applied Mathematics is designed for students who desire a career in business, government or industry or who wish to pursue doctoral study in applied mathematics. The program focuses on mathematical modeling, computational methods and simulation, and the application of mathematics to solve practical problems across various disciplines.",https://catalog.kent.edu/colleges/as/math/applied-mathematics-ma/,,Master of Arts in Applied Mathematics,https://catalog.kent.edu/colleges/as/math/applied-mathematics-ma/,
,"The Applied Mathematics master's degree program is a unique interdisciplinary program offered jointly by the Department of Mathematical Sciences, the Department of Computer Science, and the Department of Physics. It combines elements of pure and applied mathematics, numerical analysis, mathematical modeling, scientific computing, and statistical methods. The program is designed to provide students with a strong foundation in applied mathematics and to prepare them for careers in industry, government, or academia. Graduates of this program will be able to: Apply advanced mathematical concepts and techniques to solve real-world problems. Develop and implement mathematical models to analyze complex systems. Use computational tools and software to perform numerical simulations and data analysis. Communicate mathematical ideas and results effectively, both orally and in writing. Pursue further graduate studies or professional careers in applied mathematics or related fields.",https://catalog.kent.edu/programs/applied-mathematics-ms/,,Master of Science in Applied Mathematics,https://catalog.kent.edu/programs/,
,"The Master of Architecture (M.Arch.) degree is an accredited first-professional degree program in architecture intended for students who have completed an undergraduate degree in any field. The program is committed to developing future professionals who will critically engage with the discipline of architecture and its ethical responsibilities within an increasingly complex world. Students engage in design studios, lecture courses and seminars, which provide knowledge and skills in architectural design, history, theory, technology, professional practice and urbanism.",https://catalog.kent.edu/programs/architecture-march/,The Master of Architecture degree program is accredited by the National Architectural Accrediting Board (NAAB).,Master of Architecture,https://catalog.kent.edu/programs/,
,"The M.S. in Architecture and Environmental Design program is a STEM-designated post-professional degree focused on research related to high-performance buildings and their environmental impact. This program prepares students for careers in research-intensive design, consulting, and industry positions. It also provides a foundation for doctoral studies. Students work with faculty on topics related to building energy performance, daylighting and human behavior, sustainable design, building integrated photovoltaics, digital design and fabrication, high-performance facades, urban climate, and resilience. This program will equip you with the skills and knowledge necessary to address the pressing challenges of climate change and resource depletion, shaping the future of sustainable architecture.",https://www.kent.edu/caed/master-science-architecture-environmental-design,,Master of Science in Architecture and Environmental Design,https://www.kent.edu/caed/master-science-architecture-environmental-design,Masters
,"The Master of Arts in Art Education program at Kent State University prepares students for professional careers in teaching art and provides leadership in the field of art education in museums, public and private schools, and community art settings. The program also serves as a strong foundation for doctoral studies. Art educators in the M.A. program explore innovative teaching strategies, contemporary art curriculum development, critical theory in art education, and diverse research methodologies. The program emphasizes artistic inquiry, research, and critical thinking within the context of current issues in art education. Graduates of the program are prepared to assume leadership positions as highly qualified art teachers and advocates for art education. The program offers both on-campus and fully online options.",https://www.kent.edu/art/art-education,,Master of Arts in Art Education,https://www.kent.edu/art/art-education,Master of Arts
,"The Master of Arts in Art History provides students with a broad and rigorous foundation in the history of art. Students delve into various periods, cultures and theoretical approaches, developing critical thinking, research and analytical skills essential for advanced study and professional careers. The program offers both thesis and non-thesis options, allowing students to tailor their academic path to their individual goals. Graduates are prepared for doctoral studies, careers in museums, galleries, academia or other art-related fields.",https://catalog.kent.edu/programs/art-history-ma/,,Master of Arts in Art History,https://catalog.kent.edu/programs/,
,"The Master of Science in Artificial Intelligence program provides students with the fundamental concepts and principles of Artificial Intelligence and advanced topics in a variety of related areas including machine learning, deep learning, natural language processing, computer vision, robotics, knowledge representation, data science, etc. The program provides the necessary background and skills in Artificial Intelligence and Machine Learning to prepare students for successful careers in industry, research, or academia. Graduates of the program will be qualified to hold positions such as AI Software Developer, AI Engineer, Machine Learning Engineer, Data Scientist, etc., in various organizations from government to private industry. Students will gain experience with Python, PyTorch, TensorFlow and other related tools.",https://catalog.kent.edu/programs/artificial-intelligence-ms/,,Master of Science in Artificial Intelligence,https://catalog.kent.edu/programs/,
,"The Master of Science in Aviation Management and Logistics program provides the advanced scientific training and management skills needed to lead aviation-based organizations. Graduates of the program are prepared for a wide range of leadership and management careers in the aviation industry, including airport management, airline operations, air traffic control management, aerospace logistics, and aviation consulting. This program can be pursued on a full-time or part-time basis on the Kent Campus. The Aviation Management and Logistics curriculum requires a minimum of 32 credit hours.",https://www.kent.edu/aeronautics/aviation-management-and-logistics-ms,,Master of Science in Aviation Management and Logistics,https://www.kent.edu/aeronautics/graduate,
,"The Behavioral Intervention Specialist graduate certificate helps prepare students for careers where they serve individuals with challenging behavior, including individuals with developmental disabilities such as autism spectrum disorders, intellectual disabilities, and related conditions. Students learn to use evidence-based behavioral assessment and intervention strategies. Graduates are prepared for positions as behavioral intervention specialists in school, agency, clinical and home settings. The certificate also serves students who want to continue on to the Applied Behavior Analysis (ABA) Master of Arts (M.A.) degree and meet the coursework requirements to apply for certification as a Board Certified Behavior Analyst (BCBA®).",https://catalog.kent.edu/programs/behavioral-intervention-specialist-gc/,,Graduate Certificate in Behavioral Intervention Specialist,https://catalog.kent.edu/programs/,
Cell Biology and Molecular Genetics,"The Master of Science (M.S.) degree in Biological Sciences is an advanced studies degree for students interested in a research-oriented career or in further doctoral studies in the biological sciences. The program prepares graduates for careers in research, teaching and further graduate study.
The Cell Biology and Molecular Genetics concentration allows students to gain a deeper understanding of the genetic and molecular underpinnings of cellular processes through advanced coursework and hands-on laboratory experience. Research opportunities are available in various areas, including molecular biology, cell signaling, gene regulation, immunology, developmental biology and cancer biology.",https://catalog.kent.edu/programs/biological-sciences-cell-biology-molecular-genetics-ms/,,Master of Science in Biological Sciences - Cell Biology and Molecular Genetics,https://catalog.kent.edu/programs/,
Cell Biology and Molecular Genetics,"The Ph.D. in Biological Sciences provides students with broad training in biology and specialized training in a research concentration. Graduates with the Ph.D. in Biological Sciences are prepared for careers in research, teaching and related fields in academia, industry and government. Students may choose from two concentrations: Cell Biology and Molecular Genetics, and Ecology and Evolutionary Biology.",https://catalog.kent.edu/programs/biological-sciences-phd/,,Doctor of Philosophy in Biological Sciences - Cell Biology and Molecular Genetics,https://catalog.kent.edu/programs/,
Ecology and Evolutionary Biology,"The Master of Science degree in Biological Sciences with a concentration in Ecology and Evolutionary Biology at Kent State University provides students with advanced knowledge and research experience in areas such as ecology, evolution, behavior, population genetics, conservation biology, systematics, biogeography and environmental science. The program prepares students for a variety of careers in academia, government agencies, non-profit organizations and private industry, as well as for further graduate studies at the doctoral level.",https://catalog.kent.edu/colleges/as/bsci/biological-sciences-ecology-evolutionary-biology-ms/,,Master of Science in Biological Sciences - Ecology and Evolutionary Biology,https://catalog.kent.edu/colleges/as/bsci/biological-sciences-ecology-evolutionary-biology-ms/,
Ecology and Evolutionary Biology,"The Ph.D. program with a concentration in Ecology and Evolutionary Biology provides students with rigorous training in ecological and evolutionary theory, statistics, and experimental design within a strong research framework. Students conduct original research under the mentorship of faculty whose interests span a wide range of ecological and evolutionary topics, including conservation biology, community ecology, behavioral ecology, molecular evolution, phylogenetics, population genetics, and evolutionary genomics. The program prepares students for careers in academia, government agencies, and private industry.",https://www.kent.edu/biology/ecology-and-evolutionary-biology-phd-concentration,,Doctor of Philosophy in Biological Sciences - Ecology and Evolutionary Biology,https://www.studies-overseas.com/universities/usa/kent-state-university,
Integrative Physiology and Neurobiology,"The Master of Science in Biological Sciences is an advanced degree designed for students who wish to pursue a career in biology, education or enter a doctoral program. The Integrative Physiology and Neurobiology concentration provides students with opportunities to conduct research in human and animal physiological systems and disease, cellular and molecular physiology, neurobiology and behavior, and sensory biology.",https://catalog.kent.edu/colleges/as/bsci/biological-sciences-integrative-physiology-neurobiology-ms/biological-sciences-integrative-physiology-neurobiology-ms.pdf,,Master of Science in Biological Sciences - Integrative Physiology and Neurobiology,https://catalog.kent.edu/colleges/as/bsci/biological-sciences-integrative-physiology-neurobiology-ms/biological-sciences-integrative-physiology-neurobiology-ms.pdf,
,"The Master of Arts in Biology program provides graduate students with advanced training in biology. The M.A. program is a non-thesis master's degree program that prepares students for employment in a variety of scientific and related fields, or for further graduate studies. The curriculum is flexible and can be customized to fit the interests and career goals of each student. Students gain a deeper understanding of biological principles, develop critical thinking and research skills, and learn to effectively communicate scientific information. Graduates are well-prepared for roles in research, education, biotechnology, environmental science, and other science-related professions.",https://catalog.kent.edu/programs/biology-ma/,,Master of Arts in Biology,https://catalog.kent.edu/programs/,
Cellular and Molecular Biology,"The Master of Science (M.S.) degree in Biomedical Sciences is an interdisciplinary program designed to prepare students for careers in medical and allied health fields, biotechnology, pharmaceutical sciences, and biomedical research. The program emphasizes basic biomedical research and professional development, focusing on the development of critical thinking, problem-solving and communication skills relevant to scientific inquiry. Students may choose from three concentrations: Cellular and Molecular Biology, Human Movement Science and Neuroscience. Students interested in pursuing a doctoral degree (Ph.D.) may transition to the Biomedical Sciences Ph.D. program after completing the M.S. degree. A 4+1 combined B.S./M.S. degree is also available.",https://catalog.kent.edu/programs/biomedical-sciences-ms/,,Master of Science in Biomedical Sciences - Cellular and Molecular Biology,https://catalog.kent.edu/programs/,
Cellular and Molecular Biology,"The Doctor of Philosophy (Ph.D.) degree in Biomedical Sciences focuses on research-intensive training in the biomedical sciences, spanning from the molecular and cellular levels to whole organisms. The curriculum builds a strong foundation in a broad range of biomedical areas. Students select a concentration in Cellular and Molecular Biology, Environmental Pathobiology or Neuroscience, which allows for advanced specialized training aligned with their research interests and career goals. Students choose a faculty advisor who guides their dissertation research project. The program prepares students for careers in academia, industry, research and development, and government agencies.",https://catalog.kent.edu/programs/biomedical-sciences-phd/#text,,Doctor of Philosophy in Biomedical Sciences - Cellular and Molecular Biology,https://catalog.kent.edu/programs/,
Human Evolutionary Biology,"The Human Evolutionary Biology (HEB) concentration focuses on the study of human and primate evolution from a comparative perspective, investigating the biological and behavioral processes that characterize humans and their primate relatives. Faculty research interests include hominin paleontology, evolutionary morphology, primate behavioral ecology, human behavioral ecology, primate conservation and evolutionary medicine. Students are trained to conduct interdisciplinary research within the department and in collaboration with colleagues across campus. Research opportunities include fieldwork at fossil sites in Kenya and Tanzania, analyses of existing fossil and primate skeletal collections and behavioral studies of captive primates. Research in the HEB concentration leverages close ties with the Kent State University Museum and with the Cleveland Museum of Natural History.",https://catalog.kent.edu/graduate/colleges-programs/arts-sciences/biological-sciences/biomedical-sciences-phd/,,Doctor of Philosophy in Biomedical Sciences - Human Evolutionary Biology,https://catalog.kent.edu/programs/,
Neurosciences,"The Master of Science (M.S.) degree in Biomedical Sciences is offered to students with diverse backgrounds in biological and physical sciences who are interested in pursuing research careers in biomedical sciences or allied health professions. This program provides students with fundamental knowledge in biomedical sciences while offering advanced courses and research training in specialized areas. Graduates are prepared for doctoral studies in biomedical sciences, medical school or other health professional programs and positions in academic or industrial research.",https://catalog.kent.edu/programs/biomedical-sciences-ms/,,Master of Science in Biomedical Sciences - Neurosciences,https://catalog.kent.edu/programs/,Masters
Neurosciences,"The Ph.D. in Biomedical Sciences with a concentration in Neurosciences program focuses on fundamental and translational research in brain function and dysfunction, with an emphasis on molecular, cellular, anatomical, physiological and behavioral mechanisms. The program prepares students for careers in academic research, government or industry. Students in this program are trained in multiple areas of neuroscience, including molecular, cellular, systems and behavioral neuroscience, and are expected to develop an individualized research program, write grant proposals, publish scientific articles and present at national meetings.",https://catalog.kent.edu/graduate/programs/biomedical-sciences-phd-neurosciences/,,Doctor of Philosophy in Biomedical Sciences - Neurosciences,https://catalog.kent.edu/programs/,
Pharmacology,"The Master of Science (M.S.) degree in Biomedical Sciences focuses on research-intensive training and career preparation in biomedical research. The Biomedical Sciences program offers concentrations in Cell and Molecular Biology, Neuroscience, Pharmacology and Physiology. The Pharmacology concentration prepares students for careers in research or academia at universities, pharmaceutical companies or government agencies. The concentration provides students with foundational training in pharmacology, including pharmacodynamics, pharmacokinetics and toxicology, as well-as hands-on research experience.",https://catalog.kent.edu/colleges/as/bms/biomedical-sciences-pharmacology-ms/,,Master of Science in Biomedical Sciences - Pharmacology,https://catalog.kent.edu/colleges/as/bms/biomedical-sciences-pharmacology-ms/biomedical-sciences-pharmacology-ms.pdf,
