QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
116,School of Education,,4.0,3.0,,Summer,"July 1, 2025","February 1, 2026","$19,902.72/Year (Resident); $39,853.76/Year (Non-Resident)",,"$1,243.92 (Resident); $2,490.86 (Non-Resident)",,,Merit-based,24 months,"$19,902.72/Year (Resident); $39,853.76/Year (Non-Resident)",Master of Science in Athletic Training,https://guide.wisc.edu/graduate/kinesiology/athletic-training-ms/athletic-training-ms.pdf
116,College of Letters & Science,,4.0,3.0,,"Fall, Spring",September 1,January 1,"$26,218.22/Year",,"$1,456.57",,100% tuition remission,"Research Assistantships, Teaching Assistantships, Fellowships",2 years,"$26,218.22/Year",Master of Science in Atmospheric and Oceanic Sciences,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,College of Letters & Science,,4.0,3.0,,Fall,,January 1,"$33,000/Year",,1100,,,,1 year,"$33,000 total",Master of Science in Atmospheric and Oceanic Sciences: Professional Program,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,College of Letters & Science,,4.0,3.0,,Fall,,January 1,"$12,878.96/Semester",,"$1,609.87",,,"Research Assistantships, Teaching Assistantships, Fellowships",2 years,"$25,757.92/Year",Master of Science in Atmospheric and Oceanic Sciences: Research Program,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,College of Letters & Science,,4.0,3.0,,Fall,September 2025,January 1,"$12,210/Year (Resident), $25,705/Year (Non-Resident)",,"$678.35 (Resident), $1,428.08 (Non-Resident)",Full tuition remission,,"Research Assistantships, Teaching Assistantships, and Fellowships",4-6 years,"$12,210/Year (Resident), $25,705/Year (Non-Resident)",PhD in Atmospheric and Oceanic Sciences,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,College of Agricultural and Life Sciences and the School of Medicine and Public Health,,4.0,3.0,,Fall,September 2025,"December 1, 2025",,"$36,000",,"$36,000",,"Stipend, full tuition waiver, and comprehensive health insurance",5.5 years,Full tuition waiver,PhD in Biochemistry,https://ipib.wisc.edu/admissions/
116,College of Agricultural and Life Sciences,,4.0,3.0,,"Fall, Spring",,January 1,"$25,908/Year",,"$1,603.22",,,"Research Assistantships, Teaching Assistantships, Project Assistantships, Fellowships",2 years,"$24,371/Year",Master of Science in Biological Systems Engineering,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,College of Agricultural and Life Sciences,,4.0,3.0,,"Fall, Spring, Summer",,December 15,26113,,1634.32,,,"Research Assistantships, Teaching Assistantships, Project Assistantships, and Fellowships",,"$13,056.56/Semester (Non-Resident)",PhD in Biological Systems Engineering,https://guide.wisc.edu/graduate/biological-systems-engineering/biological-systems-engineering-phd/biological-systems-engineering-phd.pdf
116,School of Medicine and Public Health,,4.0,3.0,,Fall,September 1,December 1,"$12,711/Semester",,"$1,634",,,,2 years,"$25,422/Year",Master of Science in Biomedical Data Science,https://biostat.wiscweb.wisc.edu/education/current-students/ms-bds/
116,School of Medicine and Public Health,,4.0,3.0,,Fall,,December 1,12210,46710,678.35,"Full tuition waiver and $34,500 stipend",100,"Research Assistantships, Teaching Assistantships, and Fellowships",4-5 years,"$6,105/Semester",PhD in Biomedical Data Science,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,College of Engineering,,4.0,3.0,,"Fall, Spring",,Fall: December 15; Spring: September 1,"$26,460/Year",,"$1,654",,,"Fellowships, Research Assistantships, Teaching Assistantships, Project Assistantships",2 years,"$26,460/Year",Master of Science in Biomedical Engineering,https://guide.wisc.edu/graduate/biomedical-engineering/biomedical-engineering-ms/biomedical-engineering-ms.pdf
116,College of Engineering,,4.0,3.0,,"Summer, Fall",,December 1,"$48,000 Total",,"$1,600",,,,1 year (12 months),"$1,600 per credit",Master of Science in Biomedical Engineering: Accelerated Program,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,College of Engineering,,4.0,3.0,,Summer,September 2025,"March 15, 2026","$48,000",,"1,600",,,,1 year,"$1,600 per credit","Master of Science in Biomedical Engineering: Biomedical Innovation, Design, and Entrepreneurship",The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,College of Engineering,,4.0,3.0,,"Fall, Spring",,Fall: December 1; Spring: September 1,"$25,470.48/Year (Non-resident tuition)",,"$1,522.83 (Non-resident)",,100% tuition remission for qualified assistantships,"Research Assistantships, Teaching Assistantships, Project Assistantships, and Fellowships",2 years,"$12,735.24/Semester (Non-resident)",Master of Science in Biomedical Engineering: Research,https://guide.wisc.edu/graduate/biomedical-engineering/biomedical-engineering-ms/biomedical-engineering-research-ms/biomedical-engineering-research-ms.pdf
116,College of Engineering,,4.0,3.0,,Fall,September 2025,"December 1, 2025","$25,428.96/Year",Full tuition coverage plus stipend,"$1,634.61",Full tuition coverage,100%,"Research Assistantships, Fellowships, Teaching Assistantships",4-6 years,"$25,428.96/Year",PhD in Biomedical Engineering,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,Graduate School,,4.0,3.0,,Fall,,December 1,"$25,429/Year","$37,000",,"$37,000",100%,"Fellowship, Research Assistantship, or Teaching Assistantship",5-6 years,"$25,429/Year",PhD in Biophysics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,Wisconsin School of Business,,4.0,3.0,,Fall,,,52572,,,,,Merit-based,2 years,"$52,572/Year (Non-resident)",Master of Business Administration,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,Wisconsin School of Business,,4.0,3.0,,Fall,,,"$26,056/Year (Resident), $52,704/Year (Non-resident)",,"$1,628.50 (Resident), $3,294 (Non-resident)",,Up to 100%,Merit-based fellowships,2 years,"$26,056/Year (Resident), $52,704/Year (Non-resident)",Master of Business Administration: Arts Administration,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,Wisconsin School of Business,,4.0,3.0,,Fall,,,"$53,736/Year",,,Partial to full tuition,,Merit-based,2 years,"$53,736/Year",Master of Business Administration: Brand and Product Management,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,Wisconsin School of Business,,4.0,3.0,,Fall,,,"$26,891.28 per year (Resident); $55,410.96 per year (Non-Resident)",,,,,"Merit-based, Fellowships",2 years,"$26,891.28 per year (Resident); $55,410.96 per year (Non-Resident)",Master of Business Administration: Corporate Finance and Investment Banking,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
102,Wisconsin School of Business,,4.0,3.0,,Fall,,,"Wisconsin Resident: $25,270/Year, Non-Resident: $51,190/Year",,,,70%,"Merit-based scholarships, Graduate Assistantships, and Fellowships",2 years,"Wisconsin Resident: $25,270/Year, Non-Resident: $51,190/Year",Master of Business Administration: Marketing Analytics and Insights,https://business.wisc.edu/graduate/mba/full-time/specializations/marketing/marketing-analytics-insights/
116,Wisconsin School of Business,,4.0,3.0,,Fall,,,"Resident: $26,170/Year or Non-Resident: $52,156/Year",,"Resident: $1,635.63; Non-Resident: $3,259.78","$10,000 to full tuition",,Merit-based,2 years,"Resident: $26,170/Year or Non-Resident: $52,156/Year",Master of Business Administration: Operations and Technology Management,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,Wisconsin School of Business,,4.0,3.0,,Fall,,,"$23,556/Year (Resident), $49,278/Year (Non-Resident)",,,Full-tuition scholarships available,80%,Merit-based fellowships,2 years,"$23,556/Year (Resident), $49,278/Year (Non-Resident)",Master of Business Administration: Real Estate and Urban Economics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,Wisconsin School of Business,,4.0,3.0,,Fall,,,"$51,624/Year",,,Full tuition remission,,Merit-based (Graduate Assistantships and Fellowships),2 years,"$51,624/Year",Master of Business Administration: Strategic Human Resource Management,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,Wisconsin School of Business,,4.0,3.0,,Fall,,,"$26,066/Year (Resident), $54,640/Year (Non-Resident)",,,,,Merit-based,2 years,"$26,066/Year (Resident), $54,640/Year (Non-Resident)",Master of Business Administration: Supply Chain Management,https://www.mba.com/program-finder/masters-programs/university-of-wisconsin-madison/wisconsin-school-of-business/ms-in-supply-chain-management
116,Wisconsin School of Business,,4.0,3.0,,Fall,,January 15,"$44,790/Year",,"$3,732",,,Merit-based,1 year,"$22,238 (Resident) / $44,790 (Non-resident)",Master of Science in Business: Accounting,https://guide.wisc.edu/undergraduate/business/accounting-information-systems/business-accounting-bba/business-accounting-bba_certificationlicensuretext.pdf
116,Wisconsin School of Business,,4.0,3.0,,Fall,,,"$42,221.76/Year",,"$2,638.86",,,Merit-based,1 year,"$42,221.76/Year",Master of Science in Business: Finance,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,Wisconsin School of Business,,4.0,3.0,,Fall,,,"$34,000 (Resident) / $55,000 (Non-Resident)",,,,,Merit-based,10 months,"$34,000 (Resident) / $55,000 (Non-Resident)",Master of Science in Business: Marketing,https://guide.wisc.edu/graduate/business-school-wide/business-ms/business-marketing-ms/business-marketing-ms_requirementstext.pdf
116,Wisconsin School of Business,,4.0,3.0,,Fall,,March 1,"$48,000 total",,"$1,600",,,Merit-based,30 credits,"$48,000 total",Master of Science in Business: Real Estate and Urban Economics,https://guide.wisc.edu/graduate/real-estate-urban-land-economics/business-real-estate-urban-land-economics-ms/
116,Wisconsin School of Business,,4.0,3.0,,Fall,,December 1,"$12,945.33/Semester",,,,,"Fellowships and Assistantships (TA, RA, PA)",5 years,"$12,945.33/Semester",PhD in Business: Accounting,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,Wisconsin School of Business,,4.0,3.0,,Fall,,December 15,"$25,422.48/Year",,"$1,412.36","Full tuition waiver plus a stipend (approximately $30,000)",,"Merit-based (Fellowships, Research Assistantships, and Teaching Assistantships)",5 years,"$12,711.24/Semester",PhD in Business: Finance,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,Wisconsin School of Business,,4.0,3.0,,Fall,,December 1,"$25,584.24/Year (Non-resident)",,"$1,503.40 (Non-resident)",Full tuition waiver and stipend,100%,"Fellowships, Research Assistantships, and Teaching Assistantships",5 years,"$25,584.24/Year (Non-resident)",PhD in Business: Management and Human Resources,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,Wisconsin School of Business,,4.0,3.0,,Fall,,December 1,"$13,027.20/Semester",,"1,628.40",Full tuition waiver and monthly stipend,,"Merit-based (Fellowships, Research Assistantships, Teaching Assistantships, Project Assistantships)",5 years,"$13,027.20/Semester",PhD in Business: Marketing,https://guide.wisc.edu/graduate/business-school-wide/business-phd/
116,Wisconsin School of Business,,4.0,3.0,,Fall,,December 15,"$19,301.68/semester",,"$2,412.71",Full tuition waiver and stipend,100%,"Fellowships, Research Assistantships, and Teaching Assistantships",4-5 years,"$19,301.68/semester",PhD in Business: Operations and Information Management,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,Wisconsin School of Business,,4.0,3.0,,Fall,,December 1,"$12,257.68/Year (Resident); $25,581.36/Year (Non-Resident)",,"$680.98 (Resident); $1,507.03 (Non-Resident)",Full tuition waiver plus stipend,100%,Merit-based (Assistantships and Fellowships),4-5 years,"$12,257.68/Year (Resident); $25,581.36/Year (Non-Resident)",PhD in Business: Real Estate and Urban Economics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,School of Medicine and Public Health,,4.0,3.0,,Fall,,December 1,"$27,625.08/Year",,"$1,659.64",,,,2 years,"$27,625.08/Year",Master of Science in Cell and Regenerative Biology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,School of Medicine and Public Health,,4.0,3.0,13.2%,Fall,,"December 1, 2025",12257.4,"$37,000","$1,532.17","$37,000",100%,"Fellowship, Research Assistantship, and Tuition Remission",5-6 years,"$12,257.40/semester",PhD in Cell and Regenerative Biology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,College of Engineering,,4.0,3.0,,Fall,,December 1,"$26,891.70/Year",,"$1,617.84",,,"Fellowships, Research Assistantships, Teaching Assistantships",18–24 months,"$26,891.70/Year",Master of Science in Chemical Engineering,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,College of Engineering,,4.0,3.0,,Fall,,December 1,"$26,587.98/Year",,"$1,661.75",Full tuition waiver and stipend,100%,"Research Assistantships, Teaching Assistantships, and Fellowships",4-6 years,"$26,587.98/Year",PhD in Chemical Engineering,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,College of Letters & Science,,4.0,3.0,,Fall,,December 1,"$26,013/Year",,"$1,603.58",,,,2 years,"$26,013/Year",Master of Science in Chemistry,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,College of Letters & Science,,4.0,3.0,,Fall,,December 1,"$12,735.12/Semester","$34,000/Year","$1,591.89","$34,000/Year",,"Research assistantships, teaching assistantships, or fellowships",5.5 years,"$12,735.12/Semester",PhD in Chemistry,https://guide.wisc.edu/graduate/chemistry/chemistry-phd/
116,College of Engineering,,4.0,3.0,,"Fall, Spring",September 2025,"December 15, 2025","$26,586.02/Year",,"$1,638.41",,,"Research Assistantships, Teaching Assistantships, Project Assistantships, Fellowships",1.5-2 years,"$26,586.02/Year",Master of Science in Civil and Environmental Engineering,https://guide.wisc.edu/graduate/civil-environmental-engineering/civil-environmental-engineering-ms/civil-environmental-engineering-ms_text.pdf
116,College of Engineering,,4.0,3.0,,"Fall, Spring","September 1, 2025","December 1, 2025","$12,186.62/Year (Resident) or $26,203.10/Year (Non-resident)",,"$814.24 (Resident) or $1,690.31 (Non-resident)",,100% tuition remission for eligible RA/TA/PA positions,"Research Assistantships, Teaching Assistantships, Project Assistantships, Fellowships",4-6 years,"$12,186.62/Year (Resident) or $26,203.10/Year (Non-resident)",PhD in Civil and Environmental Engineering,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
,College of Letters & Science,,4.0,3.0,,Fall,,January 5,,,,,,"Fellowships, Teaching Assistantships, and Project Assistantships",2 years,,Master of Arts in Classical and Ancient Near Eastern Studies,https://guide.wisc.edu/graduate/classical-ancient-near-eastern-studies/classical-ancient-near-eastern-studies-ma/classical-ancient-near-eastern-studies-ma_requirementstext.pdf
116,College of Letters & Science,,4.0,3.0,,Fall,,December 15,"Resident: $12,268.80/Year; Non-Resident: $25,504.80/Year",,"Resident: $681.60/Credit; Non-Resident: $1,416.93/Credit",Full tuition waiver,100%,"Fellowships, Teaching Assistantships, Research Assistantships (Merit-based)",5 years,"Resident: $12,268.80/Year; Non-Resident: $25,504.80/Year",PhD in Classical and Ancient Near Eastern Studies,https://guide.wisc.edu/graduate/classical-ancient-near-eastern-studies/
116,College of Letters & Science,,4.0,3.0,,Fall,,December 1,"$12,853.56/Semester (Non-Resident)",Full Tuition Remission,"$1,606.70 (Non-Resident)",Full tuition waiver and monthly stipend,100% tuition coverage,"Teaching Assistantships, Research Assistantships, and Fellowships",2 years,"$12,853.56/Semester (Non-Resident)",Master of Arts in Communication Arts,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,College of Letters & Science,,4.0,3.0,,Fall,September 2025,December 1,,,,,,"Teaching Assistantships, Research Assistantships, and Fellowships",5 years,,PhD in Communication Arts,https://commarts.wisc.edu/graduate/graduate-handbook/doctoral-degree-requirements/
116,College of Letters & Science,,4.0,3.0,,Fall,,,"$12,210.68/Year (Resident); $25,505.72/Year (Non-Resident)",,,,,Merit-based,2 years,"$12,210.68/Year (Resident); $25,505.72/Year (Non-Resident)",Master of Science in Communication Sciences and Disorders,https://www.proquest.com/openview/ea3b4a8c8636223fd27c4c74bde0e709/1?pq-origsite=gscholar&cbl=18750&diss=y
39,College of Letters & Science,,4.0,3.0,,Fall,September 2025,January 1,"$12,210.30/Year (Resident); $26,030.94/Year (Non-Resident)",,"$806.27 (Resident); $1,669.56 (Non-Resident)",Full tuition remission plus a monthly stipend,100%,"Fellowships, Research Assistantships, and Teaching Assistantships",4-5 years,"$12,210.30/Year (Resident); $26,030.94/Year (Non-Resident)",PhD in Communication Sciences and Disorders,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,College of Letters & Science,,4.0,3.0,25.8%,Fall,,January 1,"$13,001.16/Year (Resident), $26,219.64/Year (Non-Resident)",,"$812.57 (Resident), $1,638.72 (Non-Resident)",,,"Fellowships, Teaching Assistantships, Project Assistantships, Research Assistantships, and departmental scholarships",4 years,"$13,001.16/Year (Resident), $26,219.64/Year (Non-Resident)",Doctor of Audiology in Communication Sciences and Disorders,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,School of Veterinary Medicine,,4.0,3.0,,"Fall, Spring",September 2025,"December 1 (Fall), September 1 (Spring)","$25,880.74/Year",,"$1,617.55",,,"Research Assistantships, Teaching Assistantships, Project Assistantships, Fellowships",2 years,"$25,880.74/Year",Master of Science in Comparative Biomedical Sciences,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,School of Veterinary Medicine,,4.0,3.0,,Fall,September 2025,"December 1, 2025","$12,289/Year (Resident), $25,767/Year (Non-Resident)","$36,251",,"$36,251",100%,"Research Assistantship, Fellowship, Teaching Assistantship",5-7 years,"$12,289/Year (Resident), $25,767/Year (Non-Resident)",PhD in Comparative Biomedical Sciences,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,College of Letters & Science,,4.0,3.0,,Fall,,January 1,"$12,854.34/Semester",,,,,"Merit-based (Fellowships, Teaching Assistantships, Project Assistantships)",2 years,"$12,854.34/Semester",Master of Arts in Comparative Literature and Folklore Studies,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,College of Letters & Science,,4.0,3.0,,Fall,September 2025,December 15,"$13,005.81/Semester (Non-Resident)",,"$1,542.10 (Non-Resident)",Full tuition remission,100%,"Teaching Assistantships, Project Assistantships, and Fellowships",,"$26,011.62/Year (Non-Resident)",PhD in Comparative Literature and Folklore Studies,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
116,College of Letters & Science,,4.0,3.0,,Fall,,,"$25,811.48/Year",,,,,"Research Assistantships, Teaching Assistantships, Project Assistantships, and Fellowships",2 years,"$25,811.48/Year",Master of Science in Computer Sciences,https://www.cs.wisc.edu/graduate-handbook/
116,College of Letters & Science,,4.0,3.0,,Fall,,,"$1,200/Credit",,1200,,,,2 years,"$1,200/Credit",Master of Science in Computer Sciences: Professional Program,https://pdc.wisc.edu/contact-us/
116,College of Letters & Science,,4.0,3.0,,Fall,,December 15,"$26,445.60/Year",,"$1,635",Full tuition remission,100%,"Research Assistantships, Teaching Assistantships, Project Assistantships, and Fellowships",2 years,"$26,445.60/Year",Master of Science in Computer Sciences: Research,https://guide.wisc.edu/graduate/computer-sciences/computer-sciences-ms/computer-sciences-ms.pdf
116,College of Letters & Science,,4.0,3.0,8.4%,Fall,,December 15,"$25,524/Year",,,Full tuition waiver and stipend,100%,"Research Assistantships, Teaching Assistantships, Project Assistantships, and Fellowships",,"$25,524/Year",PhD in Computer Sciences,https://guide.wisc.edu/graduate/computer-sciences/computer-sciences-phd/
