QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
701-750,Lifespan Development and Educational Sciences,,4.0,3.0,,"Fall, Spring, Summer",,,"Ohio Resident: $6,014.20/Semester; Non-Ohio Resident: $10,504.10/Semester (2024-2025 rates for 11-18 credits)",,Ohio Resident: $536.25/credit hour; Non-Ohio Resident: $929.10/credit hour (2024-2025 rates),,,"Merit-based, Need-based, Departmental, External",Maximum 6 years,"Ohio Resident: $6,014.20/Semester; Non-Ohio Resident: $10,504.10/Semester (2024-2025 rates for 11-18 credits)",Graduate Certificate in Addictions Counseling,https://www.kent.edu/ehhs/ldes/ces/addictions-counseling-certificates
,College of Nursing,,4.0,3.0,,"Fall, Spring, Summer",,,"Ohio Resident: $6,863.40/Semester (full-time, 9-18 credits); Non-Ohio Resident: $13,293.00/Semester (full-time, 9-18 credits) (2023-2024 academic year)",,$762.60/credit hour (base tuition; non-resident surcharges apply) (2023-2024 academic year),,,"Merit-based, Research-based (e.g., Graduate Assistantships, Tuition Fellowships, Doctoral Fellowships, Trustee Scholarship)",,"Ohio Resident: $6,863.40/Semester (full-time, 9-18 credits); Non-Ohio Resident: $13,293.00/Semester (full-time, 9-18 credits) (2023-2024 academic year)",Graduate Certificate in Adult Gerontology Acute Care Nurse Practitioner,https://catalog.kent.edu/programs/
751-800,College of Nursing,,4.0,3.0,,"Fall, Spring, Summer",,,13704,,$571/credit hour,,,"Merit-based, Need-based",12 months,"$13,704/Year (Ohio Resident)",Graduate Certificate in Adult Gerontology Clinical Nurse Specialist,https://onlinedegrees.kent.edu/blog/graduate-degree-nursing
,College of Nursing,0.0,4.0,3.0,,Fall,,February 1,"$6,375.00/Semester (Ohio Resident, 11-18 credits full-time rate)",,"$585.50/Credit Hour (Ohio Resident); $1,036.00/Credit Hour (Non-Resident)",,,"Merit-based, Need-based",,"$6,375.00/Semester (Ohio Resident, 11-18 credits full-time rate)",Graduate Certificate in Adult Gerontology Primary Care Nurse Practitioner,https://catalog.kent.edu/programs/
,College of Nursing,,4.0,3.0,,"Fall, Spring",,,"Ohio Resident: $10,918.50/Program, Non-Ohio Resident: $18,852.00/Program",,"Ohio Resident: $727.90/credit, Non-Ohio Resident: $1,256.80/credit",,,"Merit-based, Need-based, Departmental/College-specific",2 semesters or over 1 year,,Graduate Certificate in Adult/Adolescent Sexual Assault Nurse Examiner,https://newsroom.clevelandclinic.org/2021/03/09/kent-state-college-of-nursing-cleveland-clinic-akron-general-team-up-to-offer-sexual-assault-nurse-examiner-certificate-program
,College of Business Administration,,4.0,3.0,,"Fall, Spring, Summer",,,5319,,591,,,"Graduate Assistantships, Fellowships, Tuition Waivers",One year or less,$591/credit hour,Graduate Certificate in Advanced Accounting,https://onlinedegrees.kent.edu/degrees/certificate-advanced-accounting
,College of Aeronautics and Engineering,,4.0,3.0,,"Fall, Spring, Summer",,Domestic: August 1; International: March 1,"Ohio Resident: $6,247.50/semester or $12,495/year; Non-Ohio Resident: $10,314.90/semester or $20,629.80/year (for 9-18 credit hours, including general university fees)",,"Ohio Resident: $696.90/credit hour; Non-Ohio Resident: $1143.90/credit hour (for 1-8 credit hours, including general fees)",,,"Assistantships (Graduate Assistant, Teaching Fellow, Research Fellow), Fellowships (University, Provost's, Diversity in Doctoral Studies), College-specific/Department-specific Scholarships. Often Merit-based or Research-based.","Minimum 30 credit hours, typically 2 years for full-time students.","Ohio Resident: $5,491.50/semester; Non-Ohio Resident: $9,558.90/semester (for 9-18 credit hours)",Master of Science in Aerospace Engineering,https://catalog.kent.edu/programs/
901-950,College of Aeronautics and Engineering,,4.0,3.0,,"Fall, Spring",,,"Ohio Resident: $7,293.00/Semester; Non-Ohio Resident: $12,387.00/Semester (2023-2024 academic year, full-time, 9-18 credits, including all fees and surcharges)",,"Ohio Resident: $807.78/credit hour; Non-Ohio Resident: $1,371.78/credit hour (2023-2024 academic year, including all fees and surcharges)",,,"Graduate Assistantships (Teaching, Research, Administrative), Fellowships, Merit-based, Need-based, Departmental",3-5 years full-time beyond master's degree or 4-6 years full-time beyond bachelor's degree,"Ohio Resident: $6,233.00/Semester; Non-Ohio Resident: $11,327.00/Semester (2023-2024 academic year, full-time, 9-18 credits, base tuition only)",Doctor of Philosophy in Aerospace Engineering,https://catalog.kent.edu/programs/
901-950,College of Arts and Sciences,,4.0,2.75,,"Fall, Spring",,,"$12,282.00/Semester",,$1023.50/credit hour,,,"Merit-based, Diversity in Graduate Education Scholarship",,"$12,282.00/Semester",Master of Arts in Anthropology,https://catalog.kent.edu/programs/
751-760,College of Arts and Sciences,,4.0,3.0,,Fall,,,11281.5,16000,"Ohio Resident: $723.50/credit hour; Non-Ohio Resident: $1,253.50/credit hour (inclusive of per-credit fees for 2024-2025 academic year)","Stipend typically between $14,000 and $18,000 for a 9-month academic year appointment for PhD students (0.5 FTE)","Waiver of instructional fees (does not cover general, campus, program, and other special purpose fees)","Teaching Assistantships, Research Assistantships, Tuition Waivers",,11281.5,Doctor of Philosophy in Applied Geology,https://catalog.kent.edu/programs/
,College of Arts and Sciences,,4.0,3.0,,"Fall, Spring, Summer",,,"Non-Ohio Residents: $13,098.00/Semester (based on 9-18 credit hours for 2023-2024 academic year)",,"Ohio Residents: $535.50/credit hour; Non-Ohio Residents: $1,095.50/credit hour (for 1-8 credit hours, 2023-2024 academic year)",,,"Teaching Assistantships, Fellowships, Scholarships, Grants",,"Non-Ohio Residents: $13,098.00/Semester (based on 9-18 credit hours for 2023-2024 academic year)",Master of Arts in Applied Mathematics,https://catalog.kent.edu/colleges/as/math/applied-mathematics-ma/
,College of Arts and Sciences,,4.0,3.0,,"Fall, Spring",,July 1,"Approximately $11,955.60/Year (Ohio Resident, tuition and general fees, based on 18 credits/year)",,"Varies by residency. Ohio Resident: $664.20/credit hour, Non-Ohio Resident: $1176.40/credit hour","$1,000 - $2,000 per semester",,"Merit-based (University Scholarships), Graduate Assistantships (Teaching, Research)",,"Approximately $19,926.00 for the entire program (Ohio Resident, tuition and general fees, based on 30 credits)",Master of Science in Applied Mathematics,https://catalog.kent.edu/programs/
801-1000,"School of Architecture, College of Architecture and Environmental Design",2.0,4.0,3.0,"76.5% (Fall 2023, Overall Graduate)",Fall,,,"Ohio Resident: approx. $14,515/year; Non-Ohio Resident: approx. $24,413.20/year (based on 18 credits/year and 2023-2024 rates, including program fees)",,"Ohio Resident: $667.50/credit hour; Non-Ohio Resident: $1,217.40/credit hour. Additional Graduate Architecture Program Fee: $1,250/semester (full-time, 9+ credits) or $625/semester (part-time, 1-8 credits) for 2023-2024.",,,"Graduate Assistantships, Fellowships, Departmental Scholarships (e.g., merit-based, travel)",2 to 2.5 years (54-66 credit hours),"Ohio Resident: approx. $14,515/year; Non-Ohio Resident: approx. $24,413.20/year (based on 18 credits/year and 2023-2024 rates, including program fees)",Master of Architecture,https://catalog.kent.edu/programs/
,College of Architecture and Environmental Design,,4.0,3.0,,Fall,,February 15,,,"Ohio Resident: $558.00/credit hour (1-10 credit hours), Non-Ohio Resident: $1,010.00/credit hour (1-10 credit hours)",,,"Graduate Assistantships, Tuition Waivers, Scholarships",Two years,,Master of Science in Architecture and Environmental Design,https://www.kent.edu/caed/master-science-architecture-environmental-design
,School of Art,,4.0,2.75,,"Fall, Spring, Summer",,,"Ohio Resident: $10,980/Year; Non-Ohio Resident: $20,016/Year",,Ohio Resident: $610.00/credit hour; Non-Ohio Resident: $1112.00/credit hour,,,"Merit-based (Assistantships, Fellowships, Scholarships), Need-based (Grants)",2-3 years,"Ohio Resident: $10,980/Year; Non-Ohio Resident: $20,016/Year",Master of Arts in Art Education,https://www.kent.edu/art/art-education
801-850 (2025 QS World University Rankings),College of Arts and Sciences,,4.0,3.0,,"Fall, Spring",,,"$15,416.40/Semester (Non-Ohio Resident, full-time (11-18 credit hours), Fall 2023-Summer 2024)",,"$1284.70/credit hour (Non-Ohio Resident, less than 11 credit hours, Fall 2023-Summer 2024)",,,"Graduate Assistantships (tuition waiver, stipend), Departmental Scholarships (via ScholarshipUniverse)",Approximately 1.5-2 years (30 credit hours),"$13,851.60/Semester (Non-Ohio Resident, full-time (11-18 credit hours), Fall 2023-Summer 2024)",Master of Arts in Art History,https://catalog.kent.edu/programs/
,College of Arts and Sciences,,4.0,3.0,,"Fall, Spring, Summer",,"Domestic: July 1 (for Fall), International: March 1 (for Fall)",,,"Ohio Resident: $667.70/credit hour, Non-Ohio Resident: $1167.70/credit hour",,,"Merit-based, Departmental awards, Graduate assistantships, External scholarships",,"Ohio Resident: $12,019.20/Year, Non-Ohio Resident: $21,019.20/Year",Master of Science in Artificial Intelligence,https://catalog.kent.edu/programs/
751-760,College of Aeronautics and Engineering,,4.0,2.75,,"Fall, Spring, Summer",,August 1,,,"Ohio Resident: $708.35/credit hour; Non-Resident/International: $1,283.05/credit hour",,,"Merit-based, Need-based, Diversity scholarships, Graduate Assistantships (GA, RA, TA), Fellowships",,,Master of Science in Aviation Management and Logistics,https://www.kent.edu/aeronautics/graduate
,School of Lifespan Development and Educational Sciences,,4.0,2.75,,"Fall, Spring, Summer",,,,,Ohio Resident: $674.00; Non-Ohio Resident: $1642.00,"Kent State University Merit Fellowship: $12,500 (over two years) plus partial tuition waiver",Up to 100% tuition waiver for Graduate Assistantships,Merit-based; Graduate Assistantships; Out-of-State Tuition Award,,"Ohio Resident: $12,132.00 (total for 18 credit hours); Non-Ohio Resident: $29,556.00 (total for 18 credit hours)",Graduate Certificate in Behavioral Intervention Specialist,https://catalog.kent.edu/programs/
,College of Arts and Sciences,2.0,4.0,3.0,,"Fall, Spring, Summer",,,"Ohio Resident: $5,547.60/Semester; Non-Ohio Resident: $9,988.20/Semester (Based on 9-11 credit hours for 2023-2024 academic year, tuition component only)","Stipend of at least $10,000 for the academic year, plus tuition waiver for up to 10 graduate credit hours per semester (through Graduate Assistantships)","Ohio Resident: $616.40/credit; Non-Ohio Resident: $1,109.80/credit (For 2023-2024 academic year, tuition component only)","Stipend of at least $10,000 for the academic year, plus tuition waiver for up to 10 graduate credit hours per semester (through Graduate Assistantships)",Tuition waiver for up to 10 graduate credit hours per semester (approx. 90-100% of full-time tuition for 9-11 credits),"Graduate Teaching Assistantships (GTA), Graduate Assistantships (GA)",,"Ohio Resident: $5,547.60/Semester; Non-Ohio Resident: $9,988.20/Semester (Based on 9-11 credit hours for 2023-2024 academic year, tuition component only)",Master of Science in Biological Sciences - Cell Biology and Molecular Genetics,https://catalog.kent.edu/programs/
801-850 (2024),"Department of Biological Sciences, College of Arts and Sciences",,4.0,3.0,,Fall,,,"Ohio Resident: $6,009.50/Semester; Non-Ohio Resident: $10,611.50/Semester",,Ohio Resident: $546.50/Credit Hour; Non-Ohio Resident: $964.50/Credit Hour,,100% (with Graduate Assistantship),"Teaching Assistantships, Research Assistantships, Doctoral Fellowships, Graduate Diversity Fellowships, Scholarships",4-6 years,6009.5,Doctor of Philosophy in Biological Sciences - Cell Biology and Molecular Genetics,https://catalog.kent.edu/programs/
,College of Arts and Sciences,2.0,4.0,3.0,,"Fall, Spring, Summer",,January 15,"$10,814.00/Semester",,"$1,202.00/Credit Hour","minimum $1,000",,"Fellowships, Legacy-based, Diversity-based, Graduate Assistantships",1.5-2 years,"$10,814.00/Semester",Master of Science in Biological Sciences - Ecology and Evolutionary Biology,https://catalog.kent.edu/colleges/as/bsci/biological-sciences-ecology-evolutionary-biology-ms/
501-600,College of Arts and Sciences,1.0,4.0,3.0,,"Fall, Spring",,April 1 (for Fall admission),"$23,948/Year",,"Ohio Resident: $726.17; Non-Ohio Resident: $1,324.73","University Fellowships range from $1,000 - $10,000",,"Merit-based fellowships, Teaching Assistantships, Research Assistantships, Administrative Assistantships",Typically 5 years,"$23,948/Year",Doctor of Philosophy in Biological Sciences - Ecology and Evolutionary Biology,https://www.studies-overseas.com/universities/usa/kent-state-university
801-850 (2024),"Department of Biological Sciences, College of Arts and Sciences",0.0,4.0,3.0,,Fall (primarily),,Domestic: July 1; International: April 1,"Ohio Resident: $6,741.00/Semester (full-time, 2023-2024); Non-Ohio Resident: $12,042.00/Semester (full-time, 2023-2024)",,"Ohio Resident: $605.50/credit hour (part-time, 2023-2024); Non-Ohio Resident: $1,080.00/credit hour (part-time, 2023-2024)",,,"Merit-based, Research-based",2 years (full-time study),,Master of Science in Biological Sciences - Integrative Physiology and Neurobiology,https://catalog.kent.edu/colleges/as/bsci/biological-sciences-integrative-physiology-neurobiology-ms/biological-sciences-integrative-physiology-neurobiology-ms.pdf
1001-1200,"Department of Biological Sciences, College of Arts and Sciences",,4.0,3.0,,"Fall, Spring, Summer",,,"$11,945.00/Semester",,"$1,260.00/credit hour",,,"Graduate Assistantships, Fellowships, Travel Grants",,"$10,800.00/Semester",Master of Arts in Biology,https://catalog.kent.edu/programs/
,Department of Biological Sciences,,4.0,3.0,33.07% (Fall 2023 for Department of Biological Sciences graduate programs),"Fall, Spring, Summer",,,"Ohio Resident: $8,655.00/Year; Non-Ohio Resident: $17,475.00/Year",,"Ohio Resident: $577.00; Non-Ohio Resident: $1,165.00",Tuition waiver and stipend (amount varies for Graduate Assistantships/Fellowships),100% of tuition (for full Graduate Assistantships/Fellowships),"Merit-based (Graduate Assistantships, Graduate Research Fellowships, Diversity in Graduate Education Fellowships, Charles V. Riley Memorial Scholarship)",2 years,"Ohio Resident: $8,655.00/Year; Non-Ohio Resident: $17,475.00/Year",Master of Science in Biomedical Sciences - Cellular and Molecular Biology,https://catalog.kent.edu/programs/
,College of Arts and Sciences,,4.0,3.0,,Fall,,December 1,"Ohio Resident: $5,516.10/Semester ($11,032.20/Year); Non-Resident: $9,641.70/Semester ($19,283.40/Year) for AY 2023-2024 (full-time doctoral)",,Ohio Resident: $612.90/Credit Hour; Non-Resident: $1071.30/Credit Hour (for AY 2023-2024 graduate programs),,,"Graduate Assistantships, Fellowships, Scholarships, Grants, Loans",5 years (less with M.S. degree),"Ohio Resident: $5,516.10/Semester ($11,032.20/Year); Non-Resident: $9,641.70/Semester ($19,283.40/Year) for AY 2023-2024 (full-time doctoral)",Doctor of Philosophy in Biomedical Sciences - Cellular and Molecular Biology,https://catalog.kent.edu/programs/
,College of Arts and Sciences,,4.0,2.75,,"Fall, Spring",,December 1 (for Fall admission),,,"$658.90/credit hour (Ohio Resident), $1241.30/credit hour (Non-Ohio Resident)",,,"Graduate Assistantships (Teaching, Research, Administrative), Fellowships",4-6 years,,Doctor of Philosophy in Biomedical Sciences - Human Evolutionary Biology,https://catalog.kent.edu/programs/
593,College of Arts and Sciences,,4.0,3.0,,Fall,,"June 1st, 2026",,,$608.20/credit,,,"Assistantships, Fellowships, Scholarships",,18246,Master of Science in Biomedical Sciences - Neurosciences,https://catalog.kent.edu/programs/
Top 700,College of Arts and Sciences,,4.0,3.0,,Fall,August (for the following fall semester),December 1,12028,,"$1,069/Credit Hour",,,"Graduate Assistantships (GA, TA, RA, AA)",5 to 6 years,"$12,028/Semester (Non-Ohio Resident Full-Time Doctoral Tuition)",Doctor of Philosophy in Biomedical Sciences - Neurosciences,https://catalog.kent.edu/programs/
,College of Arts and Sciences,,4.0,2.75,,"Fall, Spring",,,"$23,880/Year (Non-Resident, full-time estimate)",,"$1,288/credit hour (Non-Resident graduate)",,,Merit-based,2-3 years,"$23,880/Year (Non-Resident, full-time estimate)",Master of Science in Biomedical Sciences - Pharmacology,https://catalog.kent.edu/colleges/as/bms/biomedical-sciences-pharmacology-ms/biomedical-sciences-pharmacology-ms.pdf
Top 500,"College of Arts and Sciences, Department of Biological Sciences",,4.0,3.0,,"Fall, Spring",,,"Ohio Resident: $7,025/Semester, Non-Ohio Resident: $12,055/Semester (2023-2024 estimated)",,"Ohio Resident: $620/Credit Hour, Non-Ohio Resident: $1123/Credit Hour (2023-2024)",,,"Merit-based scholarships, Graduate Assistantships, Fellowships, Grants",,"Ohio Resident: $7,025/Semester, Non-Ohio Resident: $12,055/Semester (2023-2024 estimated)",Master of Science in Biomedical Sciences - Physiology Interdisciplinary,https://catalog.kent.edu/programs/
801-1000 (QS World University Rankings 2024),College of Arts and Sciences,,4.0,2.75,,"Fall, Spring",,,12685,,704.7,"Full tuition waiver (valued at approximately $12,685/year for Ohio residents or $22,959/year for non-Ohio residents based on 18 credits) plus a minimum stipend of $16,000 for 9-month assistantships.",100% (for tuition via assistantships),"Merit-based (Assistantships, Fellowships, Tuition Scholarships)",,12685,Master of Science in Chemistry,https://catalog.kent.edu/programs/
Among the top 751-800 universities worldwide (2024 QS World University Rankings),College of Arts and Sciences (Department of Chemistry),,4.0,2.75,,"Fall, Spring",,,,,"Ohio Resident: $607.50/credit hour, Non-Ohio Resident: $1,103.40/credit hour (2023-2024)",,,"Merit-based, Need-based, Fellowships, Assistantships (eligibility for assistantships may vary for MA students)",30 credit hours (typically 1.5-2 years full-time),"$20,816.40/Year (Non-Ohio Resident, estimated tuition + mandatory fees for 9-18 credit hours/semester, 2023-2024 academic year)",Master of Arts in Chemistry,https://www.quora.com/Im-a-student-major-in-chemistry-What-should-I-do-to-prepare-for-applying-for-a-masters-degree
801-1000,Department of Computer Science,,4.0,3.0,,"Fall, Spring, Summer",,,"$12,424.00/Semester",,"$1,380.40/credit hour",,,"Teaching Assistantships, Research Assistantships, University Fellowships",,"$6,378.00/Semester",Master of Science in Computer Science,https://catalog.kent.edu/programs/
,College of Arts and Sciences,1.0,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,"Merit-based, Assistantships, Fellowships",2 years,,Master of Arts in Computer Science,https://catalog.kent.edu/programs/
1001-1200 globally,College of Arts and Sciences,,4.0,3.0,,"Fall, Spring, Summer",,,"Ohio Resident: approx. $11,833/year; Non-Ohio Resident: approx. $20,966/year (based on 9 credits/semester for 2 years, 2023-2024 rates)",,"Ohio Resident: $667.40/credit hour (2023-2024, including general fees); Non-Ohio Resident: $1174.80/credit hour (2023-2024, including general fees)","Departmental scholarships (e.g., John and Elizabeth Bynon Criminology Scholarship) typically range from $1,000-$2,000.",,"Merit-based, First-generation, Program-specific (departmental)",,"Ohio Resident: approx. $11,833/year; Non-Ohio Resident: approx. $20,966/year (based on 9 credits/semester for 2 years, 2023-2024 rates)",Master of Arts in Criminology and Criminal Justice,https://catalog.kent.edu/programs/
601-610 (2023-2024),College of Arts and Sciences,,4.0,3.0,,"Fall, Spring",,,"$7,844.70/Semester (Ohio Resident, full-time 9-18 credits, 2023-2024)",,"$616.70/credit hour (Ohio Resident, part-time 1-8 credits, 2023-2024)",,,"Merit-based (Departmental Scholarships), Graduate Assistantships",2 years of full-time study,"$7,844.70/Semester (Ohio Resident, full-time 9-18 credits, 2023-2024)",Master of Arts in English (Concentration for Teachers),https://catalog.kent.edu/programs/
681-690,College of Arts and Sciences,2.0,4.0,3.0,,Fall,,January 15,"Ohio Resident: $7,820.00/Semester; Non-Ohio Resident: $12,522.50/Semester (for 9-18 credit hours)",,"Ohio Resident: $738.50/credit hour; Non-Ohio Resident: $1,288.50/credit hour",,,"Graduate Assistantships, Tuition Scholarships, Fellowships, Department Awards",,"Ohio Resident: $7,820.00/Semester; Non-Ohio Resident: $12,522.50/Semester (for 9-18 credit hours)",Master of Arts in English (Literature and Writing),https://www.kent.edu/english/literature-and-writing-ma
,College of Arts and Sciences,,4.0,3.0,,"Fall, Spring, Summer (for domestic applicants); Fall, Spring (for international applicants)",,,"Ohio Resident: $6,233.90/Semester (full-time); Non-Ohio Resident: $12,570.70/Semester (full-time)",,"Ohio Resident: $608.20/credit hour; Non-Ohio Resident: $1,226.50/credit hour",,,"Merit-based (includes Graduate Assistantships, Fellowships, Scholarships)",,,Master of Arts in Teaching English as a Second Language,https://catalog.kent.edu/programs/
651-700,College of Arts and Sciences,,4.0,3.0,,"Fall, Spring",,"February 15, 2026 (for Fall 2026 admission)","Ohio Resident: $11,430/Year; Non-Ohio Resident: $18,159/Year (estimated annual cost for 15 credits, including tuition and general fees, based on Fall 2024 rates)",,"Ohio Resident: $762.00/credit hour; Non-Ohio Resident: $1210.60/credit hour (includes tuition and general fees, based on Fall 2024 rates)","Dean's Graduate Scholarship: $1,000-$2,000; Research Opportunities for Graduate Students (ROGS) Award: $500-$1,000; Graduate Student Senate (GSS) Travel Award: $200-$500; Graduate Student Senate (GSS) Research Award: $200-$500",,"Merit-based (e.g., Dean's Graduate Scholarship, various Fellowships and Awards)",Typically 2 years (minimum 30-32 semester hours),"Ohio Resident: $9,112.50/Year; Non-Ohio Resident: $15,841.50/Year (estimated annual tuition for 15 credits, excluding general fees, based on Fall 2024 rates)",Master of Science in Geography,https://www.philnat.unibe.ch/studies/study_programs/master_s_in_geography/index_eng.html
801-1000,College of Arts and Sciences,2.0,4.0,3.0,,"Fall, Spring, Summer",,,"Ohio Resident: $6,091.20/Semester (full-time); Non-Ohio Resident: $10,883.20/Semester (full-time)",,Ohio Resident: $553.80/credit; Non-Ohio Resident: $989.20/credit,,,"Assistantships (Teaching, Research, Administrative), Fellowships, Tuition Waivers, Merit-based scholarships",Typically two years for full-time students,"Ohio Resident: $6,091.20/Semester (full-time); Non-Ohio Resident: $10,883.20/Semester (full-time)",Master of Arts in History,https://catalog.kent.edu/colleges/as/hist/history-ma/
,College of Arts and Sciences,2.0,4.0,3.0,88%,"Fall, Spring, Summer",,,"$12,579/Year",,"$601.50 (Ohio Resident), $1059.50 (Non-Ohio Resident)",,,"Graduate Assistantships, Fellowships, Merit-based",Up to six years to complete,"$19,849.50 (Total program tuition for Ohio Resident)",Master of Liberal Studies (L.S.M.),https://www.kent.edu/cas/master-liberal-studies
,College of Arts and Sciences,6.0,4.0,2.75,,"Fall, Spring, Summer",,,,,"Ohio Resident: $605.50/credit hour, Non-Resident: $1,059.10/credit hour",Full-tuition waiver for up to 12 credit hours per semester for tuition and the out-of-state tuition surcharge via Graduate Assistantships (stipend amount not specified).,,"Graduate Teaching Assistantships, Graduate Research Assistantships, External Scholarships, College-Specific and Departmental Scholarships",,"Ohio Resident: $11,100/Year, Non-Ohio Resident: $18,700/Year (Estimated annual tuition & fees for full-time graduate students based on 16 credit hours/year for 2023-2024)",Master of Arts in Mathematics for Secondary Teachers,https://catalog.kent.edu/colleges/as/math/mathematics-secondary-school-teachers-ma/
,College of Arts and Sciences,,4.0,3.0,,"Fall, Spring",,February 1,,,"Ohio Resident: $588.50/credit, Non-Ohio Resident: $1080.70/credit",,100% of tuition (for 9-12 credits per semester) for TA/RA recipients,"Assistantships (Teaching Assistantships, Research Assistantships)",2 years (full-time),,Master of Arts in Pure Mathematics,https://catalog.kent.edu/programs/
