Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,error
,,,,,,,,,,,,error,Biological Sciences MA,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Biological Sciences MS,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Biological Sciences PhD,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Biomaterials MS,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Biomedical Engineering BS/MBA,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Biomedical Engineering MS,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Biomedical Engineering PhD,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Biomedical Informatics MS,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Biomedical Informatics MS/Pharmacy Practice PharmD,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Biomedical Informatics PhD,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Biomedical Sciences MS,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Biostatistical Informatics Advanced Certificate,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Biostatistics MA,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Biostatistics PhD,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,"Admission Requirements

* bachelor's degree from an accredited college or university with training in medical technology, biology, chemistry or a related field
* approval of the Department of Biotechnical and Clinical Laboratory Sciences
* non-native English speaking students must have a iBT TOEFL score of at least 79. [2]",Not Required,False,False,,False,False,False,,,program,Biotechnology MS,https://www.buffalo.edu/grad/explore/about/programs.html,
,,,,False,False,False,False,False,False,,,none,Bridge Engineering Advanced Certificate,https://www.buffalo.edu/grad/explore/about/programs.html,
,,,,,,,,,,,,error,Genomic Medicine MS,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,"Genetics, Genomics and Bioinformatics MS",https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,"Genetics, Genomics and Bioinformatics PhD",https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Geographic Information Science MS,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Geography MA,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Geography MS,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,False,False,False,False,False,False,,,none,Geography PhD,https://www.buffalo.edu/grad/explore/about/programs.html,
,,,,,,,,,,,,error,Geological Sciences MS,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Required,Required,"Required application materials include a personal statement, transcripts from every institution previously attended, and three letters of recommendation. [13] For applicants whose highest degree is a BS, the PhD is typically completed in four years. For those holding an MS, it is typically completed in three years. [14] Applicants with other science or engineering degrees must have 12 credits in advanced geology and have completed a Geology Field Camp; these prerequisites can be fulfilled during the doctoral program. [14]",Not Required,True,False,,True,False,False,,,program,Geological Sciences PhD,https://www.buffalo.edu/grad/explore/about/programs.html,
,,"With a focus on international politics, this program equips students with the knowledge and skills needed for impactful careers and advanced study in a rapidly evolving global landscape. Through coursework in international politics, human rights, foreign policy, international organizations, international political economy and civil conflict, you'll engage with pressing global issues and develop a nuanced understanding of the forces shaping the world. [2]",,False,False,,False,False,False,,,program,Global Affairs BA/MA,https://www.buffalo.edu/grad/explore/about/programs.html,
,,,,False,False,,False,False,False,,,program,Global Affairs MA,https://www.buffalo.edu/grad/explore/about/programs.html,
,,,,False,False,,False,False,False,,,institute,Global Gender Studies MA,https://www.buffalo.edu/grad/explore/about/programs.html,
Required,Required,"Applicants must gather and submit the following materials with the online application: Curriculum Vitae (Resume); Personal Statement (1-2 pages); Academic Writing Sample (10-15 pages); Three Letters of Recommendation. As part of the application, you will be asked to identify three individuals who will submit letters on your behalf. Unofficial transcript(s) from every institution you have previously attended, to include all undergraduate or graduate coursework. (Official transcripts will be required upon admission.) Official GRE score report (optional, but recommended). [1]",Required,False,True,False,False,False,False,,,program,Global Gender Studies PhD,https://www.buffalo.edu/grad/explore/about/programs.html,
Required,Required,"Applicants must gather and submit the following materials with the online application: Curriculum vitae (resume); Personal statement of 2-3 pages outlining Indigenous Studies experience, research skills, and project goals; Academic writing sample of 10-20 pages; Two (2) letters of recommendation from persons familiar with the applicant's academic record; Unofficial transcript(s) from every institution the applicant has previously attended, to include all undergraduate coursework (official transcripts required upon admission). [4]",Required,False,True,True,False,False,False,,,program,Indigenous Studies MA,https://www.buffalo.edu/grad/explore/about/programs.html,
,,,,,,,,,,,,error,Indigenous Studies PhD,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Industrial Engineering BS/Business Administration MBA,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Industrial Engineering MS,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Required,Required,"A baccalaureate degree in engineering or a related technical field, such as math, physics, behavioral sciences or health sciences, is required. [2] A minimum GPA of 3.0 in the last two years of undergraduate study is also necessary. [2] Applicants must submit copies of transcripts from all post-secondary institutions, a statement of purpose, a resume or C.V., and three letters of recommendation. [2] While a master's degree or demonstrated research experience is preferred, it is not required. [2]",Not Required,False,True,True,True,False,False,,,program,Industrial Engineering PhD,https://www.buffalo.edu/grad/explore/about/programs.html,
Not Required,Required,"To make the application process more equitable, the GRE/MAT is no longer required for admissions consideration. If you still plan to take the GRE/MAT exam, you can send your scores through the testing agency, and they will automatically be added to your application; however, they are not required for admission consideration to this program. You must have received an undergraduate bachelor's degree with a GPA of 3.0 or better by the intended beginning semester. Applications with lower GPAs may still be considered and granted a “conditional admission”. [2]",Not Required,True,True,False,False,False,False,,,program,Information and Library Science (Online) MS,https://www.buffalo.edu/grad/explore/about/programs.html,
,,,,,,,,,,,,error,Information Science PhD,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,International Dentist Program DDS,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,International Development and Global Health MS,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,International Educational Data Analysis Advanced Certificate,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,International Trade MA,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Management (Accounting) PhD,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Management (Finance) PhD,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Management (Management Science and Systems) PhD,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Management (Marketing) PhD,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Management (Operations Management and Strategy) PhD,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Management (Organization and Human Resources) PhD,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Management Information Systems MS,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Management MS,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Management Science STEM MBA,https://www.buffalo.edu/grad/explore/about/programs.html,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
