QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Arts and Sciences,,4.0,3.0,,"Fall, Spring, Summer",,,35820,,995,,,Merit-based,,35820,Master of Arts in Film & Television Production,https://sacredheart.smartcatalogiq.com/en/2023-2024/2023-2024-graduate-catalog/college-of-arts-and-sciences/communication-and-media-studies/communication/master-of-arts-in-film-and-television-production
,College of Education and Human Development,,4.0,3.0,,"Fall, Spring",,,"$17,730/Year",,$985/credit,,,Graduate Assistantships,2 years (full-time),"$17,730/Year",Master of Arts in Higher Education & Student Affairs,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,,,,,,,,,,,,,,,,,Master of Arts in Sports Communication and Media,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,,,,,,,,,,,,,,,,,Master of Arts in Strategic Communications and Public Relations,https://www.youtube.com/watch?v=Ke074oZULlE
,College of Arts & Sciences,,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,"Merit-based, Federal Student Loans","36 credits, typically 1 calendar year (full-time)",,Master of Arts in Teaching Music,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,,,,,,,,,,,,,,,,,Master of Business Administration,https://www.shiksha.com/studyabroad/usa/universities/sacred-heart-university/master-of-business-administration
,,,,,,,,,,,,,,,,,Master of Fine Arts in Film and Television Production,https://sftv.lmu.edu/academics/graduateprograms/filmandtvproduction/
,,,,,,,,,,,,,,,,,Master of Health Administration,https://mha.ucla.edu/admissions/
,College of Health Professions,2.0,4.0,3.0,,Fall,,,"$1,260/Credit",,1260,,,,27 months,"$1,260/Credit",Master of Physician Assistant Studies,https://sacredheart.smartcatalogiq.com/en/2025-2026/2025-2026-graduate-catalog/college-of-health-professions/physician-assistant-studies/master-of-physician-assistant-studies
,College of Business & Technology,,4.0,3.0,,"Fall, Spring, and Summer",,,28800,,960,,,"Merit-Based Scholarships, Graduate Assistantships, Alumni Discounts",,28800,Master of Science in Accounting,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,Jack Welch College of Business & Technology,1.0,4.0,3.0,,"Fall, Spring, Summer",,,"$26,850 (total tuition for 30 credits, based on 2023-2024 academic year)",,$895,,,,As little as 12 months (full-time) or up to two years (part-time),"$26,850 (total tuition for 30 credits, based on 2023-2024 academic year)",Master of Science in Business Analytics,https://www.sacredheart.edu/majors--programs/business-analytics--applied-ai---ms/
,,,,,,,,,,,,,,,,,Master of Science in Chemistry,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,,,,,,,,,,,,,,,,,Master of Science in Computer Science and Information Technologies,https://polytechnic.purdue.edu/academics/master-science-computer-and-information-technology
,College of Arts & Sciences,,4.0,3.0,,,,,,,890.0,,,Graduate Assistantships,,"16,020/Year",Master of Science in Cybersecurity,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,Welch College of Business & Technology,1.0,4.0,3.0,,"Fall, Spring, Summer",,,11880/Semester,,990/credit,,,"Merit-based scholarships, Graduate Assistantships, Need-based aid, Veterans’ benefits, Employer tuition reimbursement",18 months,11880/Semester,Master of Science in Digital Marketing,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,Jack Welch College of Business & Technology,,4.0,3.0,,"Fall, Spring",,,"$14,400/Year",,$960,,,"Graduate Scholarships, Graduate Assistantships",1.5 to 2 years,,Master of Science in Finance and Investment Management,https://www.sacredheart.edu/majors--programs/finance--investment-management---ms/
,College of Health Professions,1.0,4.0,3.0,,"Fall, Spring, Summer",,August 1st (for Fall enrollment),"$17,910/Year",,$995/credit,,,"Graduate Assistantships, Institutional Scholarships",2 years (full-time),"$17,910/Year",Master of Science in Healthcare Informatics,https://www.sacredheart.edu/majors--programs/healthcare-informatics---ms/
,,,,,,,,,,,,,,,,,Master of Science in Industrial/Organizational Psychology,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,College of Nursing,2.0,4.0,3.0,,,,,38805,,995,,,,,38805,Master of Science in Nursing,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,,,,,,,,,,,,,,,,,Master of Science in Nursing Administration,https://research.com/advice/different-types-of-nurse-executive-leadership-degrees-and-their-salaries
,College of Health Professions,0.0,4.0,3.0,,Fall,,,91300,,1100,,,"Merit-based, Graduate Assistantships",2.5 years (8 semesters),91300,Master of Science in Occupational Therapy,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,College of Health Professions,1.0,4.0,3.0,,Fall,,February 15,,,1175,,,"Graduate Assistantships, Departmental Scholarships, Endowed Scholarships",5 semesters (two academic years and one summer session),,Master of Science in Speech-Language Pathology,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,Welch College of Business & Technology,,4.0,2.75,,"Fall, Spring, Summer",,,"$21,240/Year",,$885/credit,,,"Merit-based, Need-based, Graduate Assistantships",18 months,"$21,240/Year",Master of Science in Strategic Human Resource Management,https://www.sacredheart.edu/majors--programs/human-resource-management---ms/
,College of Education and Human Development,,4.0,3.0,,"Fall, Spring, Summer",,,"$26,850/Year",,895,,,"Need-based, Merit-based, Graduate Assistantships",10-12 months,26850,Master of Arts in Curriculum and Instruction,https://www.sacredheart.edu/academics/colleges--schools/college-of-education--human-development/programs-offered/
,Isabelle Farrington College of Education and Human Development,2.0,4.0,3.0,,"Fall, Spring, Summer",,,"$17,550/Year",,$975/credit,,,Institutional Scholarships,"Two academic years, including summers","$35,100 (total program)",Master of Arts in Special Education,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,College of Nursing,0.0,4.0,3.0,,"Fall, Spring, Summer",,,,,995,,,Graduate Assistantships,,,Advanced Graduate Certificate in Nursing Education,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,,,,,,,,,,,,,,,,,Advanced Graduate Certificate in Nursing Management and Executive Leadership,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,College of Business,,4.0,3.0,,"Fall, Spring, Summer",,,"$14,850 total program tuition",,$990/Credit,,,,,"$14,850 total program tuition",Business Analytics Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,College of Health and Human Services,2.0,4.0,3.0,,Fall,,,17910,,995,,,,,17910,Certificate of Advanced Study in Play Therapy,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,Isabelle Farrington College of Education and Human Development,2.0,4.0,3.0,,"Fall, Spring",,,,,825,,,"Merit-based scholarships, Graduate assistantships, Institutional scholarships",,,Sixth-Year Degree in SEAL for Social Justice Leadership,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,College of Education and Human Development,,4.0,3.0,,,,,,,,,,"President’s Scholarship, Provost’s Scholarship, Dean’s Scholarship, Graduate Assistantships, External Scholarships",,,Sixth-Year Degree in Special Education,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,,,,,,,,,,,,,,,,,Sixth-Year Degree in STEAM Education,https://sacredheart.smartcatalogiq.com/en/2023-2024/2023-2024-graduate-catalog/isabelle-farrington-college-of-education-and-human-development/teacher-education/certificate-of-advanced-study-in-steam-education
,,,,,,,,,,,,,,,,,Coding Boot Camp Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,College of Arts & Sciences,,4.0,3.0,,,,,14175,,945,,,,,"$14,175/Program",Certificate in Computer Science Education (110),https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,John F. Welch College of Business,,4.0,3.0,,,,,10020,,835,,,"Scholarships, Graduate assistantships",,10020,Corporate Finance Certificate,https://digitalcommons.sacredheart.edu/cgi/viewcontent.cgi?article=1066&context=g_cat
,College of Business and Technology,0.0,4.0,3.0,,"Fall, Spring, Summer",,,15930,,885,,,,,15930,Cybersecurity Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,College of Business,,,3.0,,,,,14850 for the program (15 credits),,990/Credit,,,,,14850 for the program (15 credits),Database Design Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,Isabelle Farrington College of Education and Human Development; Jack Welch College of Business & Technology,,,3.0,,"Fall, Spring, Summer",,,"$14,400/Program",,$960/Credit,,,,"Less than a year (e.g., 8 months)","$14,400/Program",Digital Marketing Certificate,https://www.sacredheart.edu/majors--programs/digital-marketing---graduate-certificate/
,Isabelle Farrington College of Education and Human Development,2.0,4.0,3.0,,"Fall, Spring, Summer",,,25200,,840,,,"Merit-based, Need-based, Program-specific criteria, Graduate Assistantships, Alumni Discount, SHU Employees & Dependents Tuition Discount, SHU Undergraduate Scholars Discount",,25200,Certificate in Elementary Teacher Certification,https://sacredheart.smartcatalogiq.com/en/2023-2024/2023-2024-graduate-catalog/isabelle-farrington-college-of-education-and-human-development/teacher-education/graduate-teacher-certification-programs/general-education-requirements-for-initial-certification
,John F. Welch College of Business,,4.0,3.0,,"Fall, Spring, Summer",,,11400,,760,,,"Institutional scholarships, Federal and state programs, Military benefits",15 credits (5 courses),11400,Global Investments Certificate,https://digitalcommons.sacredheart.edu/cgi/viewcontent.cgi?article=1066&context=g_cat
,College of Health Professions and the Jack Welch College of Business & Technology,,4.0,3.0,,"Fall, Spring, Summer",,,14925,,995,,,"Merit-based, Alumni-specific, Profession-specific, Service-based, Work/Research-based",One year,14925,Healthcare Administration Graduate Certificate,https://www.sacredheart.edu/majors--programs/healthcare-administration---graduate-certificate/
,College of Health Professions,1.0,4.0,3.0,,"Fall, Spring",,,"$14,100/Program",,940,,,"Graduate Assistantships, Tuition Waivers for Employees",,"$14,100/Program",Healthcare Informatics Graduate Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,College of Business & Technology,,4.0,3.0,,"Fall, Spring, Summer",,,10680,,890.0,,,"Institutional scholarships, Graduate Assistantships",,10680,Human Resource Management Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,Jack Welch College of Business,,,,,,,,15750,,1050,,,,,15750,Intelligent Computing Certificate,https://sacredheart.smartcatalogiq.com/en/2023-2024/2023-2024-graduate-catalog/jack-welch-college-of-business/computer-science-and-information-technology/computer-science/intelligent-computing
,,,,,,,,,,,,,,,,,Interactive Multimedia Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,,,,,,,,,,,,,,,,,Certificate in Intermediate Administrator (092) Certification,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,John F. Welch College of Business,,4.0,3.0,,Rolling,,,"$14,700 for the program",,$980 per credit,,,"Federal Direct Loan Programs, State Scholarship and Grant Programs, University-Sponsored Scholarships and Grants, Departmental Scholarships/Assistantships",As little as one year,"$14,700 for the program",Leadership Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,Jack Welch College of Business & Technology,2.0,4.0,3.0,,,,,,,$980/Credit,,,Merit-based,,"$14,700/Program",Marketing Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,College of Arts & Sciences,,4.0,3.0,,"Fall, Spring, Summer",,,"$13,875/Program",,925,,,,15 credits,"$13,875/Program",.NET Technology - Graduate Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,College of Business and Technology,1.0,4.0,3.0,,"Fall, Spring, Summer",,,"$17,010/Program",,$945/credit,,,"Merit-based, Graduate Assistantships",,"$17,010/Program",Accounting - Graduate Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,College of Business & Technology,,4.0,3.0,,"Fall, Spring, Summer",,,18900,,1050,,,,"Typically 3 semesters, up to 5 years",18900,Accounting: Business Analysis & Reporting (BAR) - Graduate Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,John F. Welch College of Business,,4.0,3.0,,,,,15750,,"$1,050/Credit",,,,,"$15,750/Program","Accounting: Information Systems, Controls (ISC) & Forensic - Graduate Certificate",https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,Jack Welch College of Business & Technology,,4.0,3.0,,"Fall, Spring, Summer",,,18900,,1050,,,Graduate Assistantships,,18900,Accounting: Tax Compliance & Planning (TCP) - Graduate Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,,,,,,,,,,,,,,,,,Artificial Intelligence - Graduate Certificate,https://www.mssu.edu/academics/business/business-admin/artificial-intelligence-graduate-certificate.php
,College of Nursing,,4.0,3.0,,"Fall, Spring",,,11820,,$985/credit,,,,,11820,Post-BS Certificate in Patient Safety and Healthcare Quality,https://sacredheart.smartcatalogiq.com/en/2024-2025/2024-2025-graduate-catalog/courses/qi-qual-imprv-and-patient-safe-cert
,Isabelle Farrington College of Education and Human Development,,4.0,3.0,,Fall,,,13350,,890,,,,,13350,Post-Master's Certificate in Superintendency and Educational System Administration,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,,,,,,,,,,,,,,,,,Post-Master's Certificate in Reading Teacher Education,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,School of Computer Science & Engineering,2.0,4.0,3.0,,"Fall, Spring, Summer",,,$890/Credit,,890,,,"Merit-based, Need-based",One year or less,,Web Development Graduate Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,Isabelle C. and William J. Lepper School of Computer Science and Engineering,,4.0,3.0,,"Fall, Spring, Summer",,,,,930 per credit,,,,,,Certificate in Computer Science Education Endorsement,https://www.sacredheart.edu/majors--programs/computer-science-education-endorsement/
