Program name,Program Page url
PhD in Biological Systems Engineering,https://guide.wisc.edu/graduate/biological-systems-engineering/biological-systems-engineering-phd/biological-systems-engineering-phd.pdf
Master of Science in Biomedical Data Science,https://biostat.wiscweb.wisc.edu/education/current-students/ms-bds/
PhD in Biomedical Data Science,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Biomedical Engineering,https://guide.wisc.edu/graduate/biomedical-engineering/biomedical-engineering-ms/biomedical-engineering-ms.pdf
Master of Science in Biomedical Engineering: Accelerated Program,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
"Master of Science in Biomedical Engineering: Biomedical Innovation, Design, and Entrepreneurship",The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Biomedical Engineering: Research,https://guide.wisc.edu/graduate/biomedical-engineering/biomedical-engineering-ms/biomedical-engineering-research-ms/biomedical-engineering-research-ms.pdf
PhD in Biomedical Engineering,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Biophysics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Business Administration,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Business Administration: Arts Administration,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Business Administration: Brand and Product Management,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Business Administration: Corporate Finance and Investment Banking,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Business Administration: Marketing Analytics and Insights,https://business.wisc.edu/graduate/mba/full-time/specializations/marketing/marketing-analytics-insights/
Master of Business Administration: Operations and Technology Management,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Business Administration: Real Estate and Urban Economics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Business Administration: Strategic Human Resource Management,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Business Administration: Supply Chain Management,https://www.mba.com/program-finder/masters-programs/university-of-wisconsin-madison/wisconsin-school-of-business/ms-in-supply-chain-management
Master of Science in Business: Accounting,https://guide.wisc.edu/undergraduate/business/accounting-information-systems/business-accounting-bba/business-accounting-bba_certificationlicensuretext.pdf
Master of Science in Business: Finance,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Business: Marketing,https://guide.wisc.edu/graduate/business-school-wide/business-ms/business-marketing-ms/business-marketing-ms_requirementstext.pdf
Master of Science in Business: Real Estate and Urban Economics,https://guide.wisc.edu/graduate/real-estate-urban-land-economics/business-real-estate-urban-land-economics-ms/
PhD in Business: Accounting,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Business: Finance,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Business: Management and Human Resources,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Business: Marketing,https://guide.wisc.edu/graduate/business-school-wide/business-phd/
PhD in Business: Operations and Information Management,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Business: Real Estate and Urban Economics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Cell and Regenerative Biology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Cell and Regenerative Biology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Chemical Engineering,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Chemical Engineering,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Chemistry,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Chemistry,https://guide.wisc.edu/graduate/chemistry/chemistry-phd/
Master of Science in Civil and Environmental Engineering,https://guide.wisc.edu/graduate/civil-environmental-engineering/civil-environmental-engineering-ms/civil-environmental-engineering-ms_text.pdf
PhD in Civil and Environmental Engineering,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Arts in Classical and Ancient Near Eastern Studies,https://guide.wisc.edu/graduate/classical-ancient-near-eastern-studies/classical-ancient-near-eastern-studies-ma/classical-ancient-near-eastern-studies-ma_requirementstext.pdf
PhD in Classical and Ancient Near Eastern Studies,https://guide.wisc.edu/graduate/classical-ancient-near-eastern-studies/
Master of Arts in Communication Arts,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Communication Arts,https://commarts.wisc.edu/graduate/graduate-handbook/doctoral-degree-requirements/
Master of Science in Communication Sciences and Disorders,https://www.proquest.com/openview/ea3b4a8c8636223fd27c4c74bde0e709/1?pq-origsite=gscholar&cbl=18750&diss=y
PhD in Communication Sciences and Disorders,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Doctor of Audiology in Communication Sciences and Disorders,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Comparative Biomedical Sciences,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Comparative Biomedical Sciences,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Arts in Comparative Literature and Folklore Studies,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Comparative Literature and Folklore Studies,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Computer Sciences,https://www.cs.wisc.edu/graduate-handbook/
Master of Science in Computer Sciences: Professional Program,https://pdc.wisc.edu/contact-us/
Master of Science in Computer Sciences: Research,https://guide.wisc.edu/graduate/computer-sciences/computer-sciences-ms/computer-sciences-ms.pdf
PhD in Computer Sciences,https://guide.wisc.edu/graduate/computer-sciences/computer-sciences-phd/
Master of Science in Counseling,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Counseling Psychology,https://guide.wisc.edu/graduate/counseling-psychology/counseling-psychology-phd/counseling-psychology-phd_admissionstext.pdf
Master of Fine Arts in Creative Writing,https://guide.wisc.edu/graduate/english/creative-writing-mfa/
Master of Science in Curriculum and Instruction,https://guide.wisc.edu/graduate/curriculum-instruction/curriculum-instruction-ms/curriculum-instruction-secondary-science-education-ms/
PhD in Curriculum and Instruction,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Design + Innovation,https://www.youtube.com/@uw_mdi/videos
Master of Science in Economics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Economics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Educational Leadership and Policy Analysis,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Educational Leadership and Policy Analysis,https://guide.wisc.edu/graduate/graduate.pdf
Master of Arts in Educational Policy Studies,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Educational Policy Studies,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Educational Psychology,https://guide.wisc.edu/graduate/educational-psychology/educational-psychology-ms/educational-psychology-ms_requirementstext.pdf
PhD in Educational Psychology,https://guide.wisc.edu/graduate/educational-psychology/educational-psychology.pdf
Master of Science in Electrical and Computer Engineering,https://guide.wisc.edu/graduate/electrical-computer-engineering/electrical-computer-engineering-ms/electrical-computer-engineering-ms_requirementstext.pdf
PhD in Electrical and Computer Engineering,https://guide.wisc.edu/graduate/graduate.pdf
Master of Science in Engineering Mechanics,https://guide.wisc.edu/graduate/mechanical-engineering/engineering-mechanics-ms/engineering-mechanics-aerospace-engineering-ms/
PhD in Engineering Mechanics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Arts in English,https://guide.wisc.edu/graduate/english/english.pdf
PhD in English,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Entomology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Entomology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Environmental Conservation,https://guide.wisc.edu/graduate/environmental-studies/environmental-conservation-ms/
Master of Science in Environmental Studies,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Environmental Studies,https://www.cjbnetwork.com/program/university-of-wisconsin-madison-environment-and-resources-phd-498190818
Master of Science in Environment and Resources,https://guide.wisc.edu/graduate/environmental-studies/environment-resources-ms/
PhD in Environment and Resources,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Food Science,https://guide.wisc.edu/graduate/food-science/food-science-ms/food-science-ms.pdf
PhD in Food Science,https://guide.wisc.edu/graduate/food-science/food-science_degreesmajorsdoctoralminorsgraduateprofessionalcertificatestext.pdf
Master of Arts in French,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in French,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of French Studies,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Arts in Gender and Women’s Studies,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Genetics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Geography,https://guide.wisc.edu/graduate/geography/geography-ms/geography-ms.pdf
PhD in Geography,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Geological Engineering,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Geosciences,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Geosciences,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Arts in German,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in German,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Arts in History,https://guide.wisc.edu/graduate/history/history-ma/
PhD in History,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
"Master of Arts in History of Science, Medicine, and Technology",The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
"PhD in History of Science, Medicine, and Technology",The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Horticulture,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Horticulture,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Human Ecology,https://humanecology.wisc.edu/academics/
PhD in Human Ecology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Industrial Engineering,https://guide.wisc.edu/graduate/industrial-systems-engineering/industrial-engineering-ms/industrial-engineering-ms.pdf
PhD in Industrial Engineering,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Information,https://guide.wisc.edu/graduate/information/information-ms/information-campus-program-ms/
Master of Engineering: Interdisciplinary Professional Programs,https://interpro.wisc.edu/online-graduate-programs/masters-degrees/power-engineering/
Master of International Public Affairs,https://lafollette.wisc.edu/category/news/mpia/
Master of Arts in Italian,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Italian,https://guide.wisc.edu/graduate/french-italian/italian-phd/
Master of Arts in Journalism and Mass Communication,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Journalism and Mass Communication,https://sjmc.wisc.edu/graduate/graduate-overview/
Master of Science in Kinesiology,https://kinesiology.education.wisc.edu/academics/graduate-programs/kinesiology/
Master of Science in Kinesiology: Applied Exercise Science,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Kinesiology: Biomechanics,https://guide.wisc.edu/graduate/kinesiology/kinesiology-ms/kinesiology-biomechanics-ms/kinesiology-biomechanics-ms.pdf
Master of Science in Kinesiology: Exercise Physiology,https://guide.wisc.edu/graduate/kinesiology/kinesiology-ms/kinesiology-exercise-physiology-ms/kinesiology-exercise-physiology-ms_text.pdf
Master of Science in Kinesiology: Exercise Psychology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Kinesiology: Motor Control and Behavior,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Kinesiology: Occupational Science,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Kinesiology: Physical Activity Epidemiology,https://guide.wisc.edu/graduate/kinesiology/kinesiology-ms/kinesiology-physical-activity-epidemiology-ms/kinesiology-physical-activity-epidemiology-ms_text.pdf
PhD in Kinesiology,https://guide.wisc.edu/graduate/kinesiology/kinesiology-phd/kinesiology-phd_text.pdf
Master of Science in Landscape Architecture,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Arts in Library and Information Studies,https://www.idp.com/universities-and-colleges/university-of-wisconsin-madison/master-of-arts-in-library-and-information-studies/PRG-US-00005477/
Master of Science in Life Sciences Communication,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Life Sciences Communication,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Limnology and Marine Science,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Limnology and Marine Science,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Arts in Linguistics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Linguistics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Materials Science and Engineering,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Materials Science and Engineering,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Arts in Mathematics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Mathematics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Mechanical Engineering,https://guide.wisc.edu/graduate/mechanical-engineering/mechanical-engineering-ms/mechanical-engineering-ms.pdf
PhD in Mechanical Engineering,https://guide.wisc.edu/graduate/mechanical-engineering/mechanical-engineering-phd/
Master of Science in Medical Physics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Medical Physics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Microbiology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Microbiology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Molecular and Environmental Toxicology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Molecular and Environmental Toxicology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Arts in Music,https://guide.wisc.edu/graduate/music/music-ma/
Master of Music,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Music,https://guide.wisc.edu/graduate/music/music-phd/music-phd.pdf
Doctor of Musical Arts in Music,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Neuroscience,https://guide.wisc.edu/graduate/medicine-public-health-school-wide/neuroscience-ms/
Master of Science in Nuclear Engineering and Engineering Physics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Nuclear Engineering and Engineering Physics,https://engineering.wisc.edu/programs/degrees/nuclear-engineering-and-engineering-physics-phd/
Master of Science in Nursing,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Nursing,https://students.nursing.wisc.edu/graduate-advising/grad/
Doctor of Nursing Practice,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Nutritional Sciences,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Nutritional Sciences,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Doctor of Occupational Therapy,https://www.aota.org/education/find-a-school/postprofessional-programs-in-ot---doctorate-degree-level
Master of Science in Operations Research,https://guide.wisc.edu/graduate/industrial-systems-engineering/industrial-engineering-ms/industrial-engineering-research-ms/
Master of Science in Pharmaceutical Sciences,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Pharmaceutical Sciences,https://guide.wisc.edu/graduate/pharmacy-school-wide/pharmaceutical-sciences-phd/pharmaceutical-sciences-phd_admissionstext.pdf
PhD in Pharmacy,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Doctor of Pharmacy,https://guide.wisc.edu/pharmacy/pharmacy-school-wide/
Master of Arts in Philosophy,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Philosophy,https://guide.wisc.edu/graduate/philosophy/
Master of Science in Physics,https://guide.wisc.edu/graduate/physics/physics-ms/physics-ms_text.pdf
PhD in Physics,https://guide.wisc.edu/graduate/physics/physics_degreesmajorsdoctoralminorsgraduateprofessionalcertificatestext.pdf
Master of Science in Physiology,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFxfvZ7Gx_qz8XX4rX7yxgsN4bD12gJ7uWlpO_iVhBjCbY02xbEf7mTIdH1wuZqtNJ9hz_UPb0kVpgHtB4eBpHXHa4YLiG6jFyGqwcs-WQhqDZCWph490eVAlVraBrQDCMyYuecsT-ByCqF1CnHdDch9Dc_vMFJlEwyGj8CjMZBOu15r8cHh_EYNygy8OznjigFWgUmgfUq2mOaAQgT_CDO_eWP2XAGjPx6yrH16E5AIJkEncg=
PhD in Physiology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Plant Breeding and Plant Genetics,https://guide.wisc.edu/graduate/agricultural-life-sciences-college-wide/plant-breeding-plant-genetics-ms/
PhD in Plant Breeding and Plant Genetics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Plant Pathology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Plant Pathology,https://guide.wisc.edu/graduate/plant-pathology/plant-pathology-phd/plant-pathology-phd_requirementstext.pdf
Master of Arts in Political Science,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Political Science,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Population Health,https://guide.wisc.edu/graduate/population-health-sciences/
PhD in Population Health,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Psychology,https://guide.wisc.edu/graduate/psychology/psychology-ms/psychology-ms.pdf
PhD in Psychology,https://guide.wisc.edu/graduate/psychology/psychology-ms/
Master of Public Affairs,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Rehabilitation Counselor Education,https://iarp-rehabpro.scholasticahq.com/article/147023-facilitating-knowledge-in-rehabilitation-counseling-professionals-on-caseload-management-a-pre-test-post-test-evaluation.pdf
PhD in Rehabilitation Counselor Education,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Arts in Scandinavian Studies,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Scandinavian Studies,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Arts in Slavic Languages and Literatures,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Slavic Languages and Literatures,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Social Work,https://guide.wisc.edu/graduate/social-work/social-work-msw/social-work-full-time-msw/social-work-full-time-msw.pdf
PhD in Social Welfare,https://socwork.wisc.edu/faq-phd/
Master of Science in Sociology,https://guide.wisc.edu/graduate/sociology/sociology-ms/sociology-ms.pdf
PhD in Sociology,https://guide.wisc.edu/graduate/sociology/sociology-phd/
Master of Science in Soil Science,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Soil Science,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Arts in Spanish,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Spanish,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Statistics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Statistics,https://guide.wisc.edu/graduate/statistics/statistics-phd/statistics-statistics-phd/
Master of Science in Urban and Regional Planning,https://dpla.wisc.edu/academics/graduate-programs/ms-urban-and-regional-planning/
PhD in Urban and Regional Planning,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Veterinary Science,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Veterinary Science,https://grad.wisc.edu/academic-programs/
Master of Science in Wildlife Ecology,https://guide.wisc.edu/graduate/forest-wildlife-ecology/wildlife-ecology-ms/
PhD in Wildlife Ecology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Master of Science in Zoology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
PhD in Zoology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Juris Doctor,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Doctor of Medicine,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Doctor of Veterinary Medicine,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Educational Specialist in School Psychology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Graduate/Professional Certificate in Actuarial Science,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Graduate/Professional Certificate in African Studies,https://guide.wisc.edu/undergraduate/letters-science/institute-regional-international-studies/african-studies-certificate/
Graduate/Professional Certificate in Bioinformatics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
"Graduate/Professional Certificate in Business, Environment, and Social Responsibility",https://guide.wisc.edu/graduate/business-school-wide/business-environment-social-responsibility-graduate-professional-certificate/
Graduate/Professional Certificate in Entrepreneurship,https://guide.wisc.edu/graduate/management-human-resources/entrepreneurship-graduate-professional-certificate/entrepreneurship-graduate-professional-certificate_text.pdf
Graduate/Professional Certificate in Gender and Women's Studies,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Graduate/Professional Certificate in Global Health,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Graduate/Professional Certificate in Sustainability,https://guide.wisc.edu/graduate/graduate_graduateprofessionalcertificatestext.pdf
Capstone Certificate in Actuarial Science,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Capstone Certificate in Clinical and Health Informatics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Capstone Certificate in Data Science,https://stat.wisc.edu/data-science-certificate/
Capstone Certificate in Geodesign,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Capstone Certificate in User Experience Design,https://guide.wisc.edu/nondegree/capstone/user-experience-design-capstone-certificate/
