QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Liberal Arts and Sciences,,4.0,3.0,95%,Fall 2026,"August 1, 2025","Rolling admissions, May 1 recommended","In-State: $10,251.50/year, Out-of-State: $21,825.50/year (2024-2025 rates, including fees)",,"In-State: $322/credit, Out-of-State: $804/credit (2024-2025 rates)",$500 - Full in-state tuition per year,,"Academic, Diversity, Athletic, Talent, Need-Based",4 years,"In-State: $10,251.50/year, Out-of-State: $21,825.50/year (2024-2025 rates, including fees)","Bachelor of Science in Biology - Pre-Medical, Pre-Veterinary, Pre-Dental",https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Liberal Arts and Sciences,,4.0,2.0,96% (Fall 2023),Fall 2026,,,3700.8,,"$322/credit (In-State), $804/credit (Out-of-State)","Up to $7,000/year or full tuition",,Merit-based,4 years,"$7,716/Year (In-State), $19,290/Year (Out-of-State)",Bachelor of Science in Biology: Allied Health,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Liberal Arts and Sciences,,4.0,2.0,96%,Fall 2026,2025-08-01,,2893,,322,Up to full tuition,,Merit-based,4 years,7718,Bachelor of Science in Biology: Medical Laboratory Sciences,https://www.kutztown.edu/academics/colleges-and-departments/liberal-arts-and-sciences/departments/biological-sciences/bachelor-of-science-in-biology/bs-biology-medical-laboratory-science.html
,College of Liberal Arts and Sciences,,4.0,2.0,96%,Fall 2026,,,"$11,099.20/Year (In-State), $23,101.20/Year (Out-of-State)",,"$322/credit (In-State), $804/credit (Out-of-State)","$1,000 to $8,000 per year",,"Merit-based, Foundation-based, External",4 years,"$11,099.20/Year (In-State), $23,101.20/Year (Out-of-State)",Bachelor of Science in Data Science,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Liberal Arts and Sciences,,4.0,2.0,,Fall 2026,,,"$10,668.50/Year (In-state) or $22,762.50/Year (Out-of-state)",,$424.35/credit (In-state) or $927.85/credit (Out-of-state),"$1,000 to $7,000 per year",,"Merit-based, Talent-based, Need-based",18 credit hours,"$10,668.50/Year (In-state) or $22,762.50/Year (Out-of-state)",Minor in Disability Studies,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Liberal Arts and Sciences,,4.0,2.0,,,,,,,"$322 (PA Resident), $804 (Non-Resident)","Up to $7,000 per year",,"Merit-based, Foundation-based",18 credits,,Minor in Case Management,https://www.kutztown.edu/academics/colleges-and-departments/liberal-arts-and-sciences/departments/social-work/minor-in-case-management.html
,College of Liberal Arts and Sciences,,4.0,2.0,,Fall 2026,"August 1, 2025",,"In-State: $7,716/Year, Out-of-State: $19,290/Year",,"PA Resident: $322/credit, Non-Resident: $804/credit","$1,000 to $7,000 annually",,"Merit-based, Program-specific",4 years,"In-State: $7,716/Year, Out-of-State: $19,290/Year",Bachelor of Science in Chemistry,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Liberal Arts and Sciences,,4.0,2.0,,,,,"$7,716/Year",,$322.00,,,"Merit-based, Need-based",21 credit hours,"$7,716/Year",Minor in Chemistry,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Visual and Performing Arts,,4.0,2.0,97%,Fall 2026,,,"In-State: $11,095/Year; Out-of-State: $22,874/Year",,In-State: $322/credit; Out-of-State: $804/credit,"$1,000 - $8,000 per year",,"Merit-based, Foundation, External, Athletic",4 years / 120 credits,"In-State: $7,716/Year; Out-of-State: $19,290/Year","Bachelor of Science in Cinema, Television and Media Production",https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Visual & Performing Arts,,4.0,2.0,97%,Fall 2026,"August 1, 2025",,"$7,716/Year",,$322/Credit,,,Merit-based,18 credit hours,"$7,716/Year","Minor in Cinema, Television and Media Production",https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Business,,4.0,2.0,,,,,11093.2,,$322/credit (in-state); $804/credit (out-of-state),"$1,000 to $8,000 per year",,"Merit-based, Need-based, Transfer",,"$7,716/year (in-state); $19,290/year (out-of-state)",Minor in Coaching and Fitness Administration,https://www.kutztown.edu/academics/colleges-and-departments/business/department-of-sport-management/programs/minor-in-coaching-and-fitness-administration.html
,College of Visual and Performing Arts,,4.0,2.0,96% (Fall 2023),Fall 2026,"August 1, 2025","May 1, 2026 (Recommended)","$3,197.70/year (in-state required fees)",,$322/credit (in-state); $804/credit (out-of-state),Varies; up to full tuition waiver available for specific scholarships.,,"Merit-based, Need-based, Community service",4 years,"$7,716/year (in-state)",Bachelor of Fine Arts in Communication Design,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Visual and Performing Arts,,4.0,2.0,,Fall 2026,,,"$11,213.80/Year (in-state)",,$332/credit (in-state),"$1,000 to $7,000 annually",,"Merit-based, Foundation scholarships",4 years,"$11,213.80/Year (in-state)",Bachelor of Arts in Communication Studies,https://www.kutztown.edu/academics/colleges-and-departments/visual-and-performing-arts/majors-minors-and-certificates/communication-studies/programs/bachelor-of-arts-in-communication-studies.html
,College of Liberal Arts and Sciences,,4.0,2.0,,Fall 2026,,,"$19,296/Year",,$804/credit,"$1,000 - $7,000 per year",,Merit-based,18 credit hours,"$19,296/Year",Minor in Communication Studies,https://catalog.ua.edu/undergraduate/communication-information-sciences/communication-studies/minor/
,College of Liberal Arts and Sciences,,4.0,2.0,96%,,,,7716,,$322 per credit (in-state); $805 per credit (out-of-state),"Up to $8,000 annually",,Merit-based,4 years,"$7,716/Year (in-state); $19,290/Year (out-of-state)",Bachelor of Science in Computer Science,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Liberal Arts and Sciences,,4.0,2.0,,Fall 2026,,,7716,,"$322 (PA Resident, 2023-2024 rates)",,,"Academic, Departmental, and others offered through the KU Foundation.",18 credit hours,"$7,716/year for Pennsylvania residents (2023-2024 rates)",Minor in Computer Science,https://www.kutztown.edu/academics/colleges-and-departments/liberal-arts-and-sciences/departments/computer-science-and-information-technology/undergraduate-programs/minors-and-certificates.html
,College of Liberal Arts and Sciences,,4.0,2.0,96%,Fall 2026,,,"$11,144.40/year (in-state), $22,718.40/year (out-of-state)",,"$398.85 (in-state), $880.85 (out-of-state)","$1,000 to $7,000",Up to 100% of tuition,"Merit-based, Athletic",4 years,"$7,716/year (in-state), $19,290/year (out-of-state)",Bachelor of Science in Computer Science-Information Technology,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Liberal Arts and Sciences,,4.0,2.0,,,,,,,$322/credit,,,"First-Year Student Scholarships, Transfer Student Scholarships, Continuing & Current Student Scholarships, KU Foundation Scholarships",18 semester hours,,Minor in Computer Science-Information Technology,https://www.kutztown.edu/academics/colleges-and-departments/liberal-arts-and-sciences/departments/computer-science-and-information-technology/undergraduate-programs/minors-and-certificates.html
,College of Liberal Arts and Sciences,,4.0,2.0,,Fall 2026,,,"$11,245/Year (In-State); $22,819/Year (Out-of-State)",,$469.05/credit (In-State); $951.05/credit (Out-of-State),"Up to $7,000 per year, or full tuition for specific merit scholarships",,"Merit-based, Foundation, External",4 years,"$7,716/Year (In-State); $19,290/Year (Out-of-State)",Bachelor of Science in Criminal Justice,https://www.kutztown.edu/academics/colleges-and-departments/liberal-arts-and-sciences/departments/criminal-justice/checksheets.html
,College of Liberal Arts and Sciences,,4.0,2.0,95.2%,,,,7716,,322,"$1,000 to full tuition per year",,"Merit-based, Foundation Scholarships",18 credits,"$7,716/Year (In-State)",Minor in Criminal Justice,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Business,,4.0,2.0,96% (Fall 2022),Fall 2026,"August 1, 2025","May 1, 2026 (Priority)",,,$322/credit (In-State); $845/credit (Out-of-State) for 2023-2024,Varies by award; up to full tuition is available.,,Merit-based,4 years,"$7,716/Year (In-State); $20,270/Year (Out-of-State) for 2023-2024",Bachelor of Science in Business Administration in Accounting,https://www.kutztown.edu/academics/colleges-and-departments/business/department-of-business-administration/majors-minors-and-certificates/bachelor-of-science-in-business-administration/accounting.html
,College of Liberal Arts and Sciences,,4.0,2.0,97%,Fall 2026,,,"$11,358.80/Year",,$322/credit,"$1,500 - $8,000 per year",,"Merit-based, Foundation, Athletic, External",,"$7,716/Year",Minor in Actuarial Sciences,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Visual and Performing Arts,,4.0,2.0,,Fall 2026,"August 1, 2025",,"$11,173/Year (In-State); $23,033/Year (Out-of-State)",,In-State: $466.05/credit; Out-of-State: $959.95/credit,"$1,000 to $8,000 annually",,"Merit-based, Foundation scholarships",4 years,"In-State: $7,716/Year; Out-of-State: $19,290/Year",Bachelor of Fine Arts in Animated Arts,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Liberal Arts and Sciences,,4.0,2.0,96%,Fall 2026,,,10934,,"In-State: $322, Out-of-State: $804","Up to $8,000 annually",,"Merit-based, Need-based",4 years,10934,Bachelor of Arts in Anthropology,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Liberal Arts and Sciences,,4.0,2.0,,Fall 2026,,,"$7,716/Year (In-State), $19,290/Year (Out-of-State)",,"$322/credit (In-State), $804/credit (Out-of-State)","Up to $8,000",,"Merit-based, Need-based, Departmental",18 credit hours,"$7,716/Year (In-State), $19,290/Year (Out-of-State)",Minor in Anthropology,https://www.kutztown.edu/academics/courses/program-guides.html
,College of Liberal Arts and Sciences,,4.0,2.0,95.3% (2023-2024),Fall 2026,,,"$7,718/Year (In-State)",,$322/credit (In-State),Up to full tuition,,Merit-based,18 credits,"$7,718/Year (In-State)",Minor in Applied Engineering,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Visual and Performing Arts,,4.0,2.0,96%,Fall 2026,,,"In-state: $7,716/year; Out-of-state: $19,290/year",,In-state: $322/credit; Out-of-state: $804/credit,"$1,000 to $7,000 annually",,"Merit-based, Donor-funded",4 years,"In-state: $7,716/year; Out-of-state: $19,290/year",Bachelor's in Art,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Visual and Performing Arts,,4.0,2.5,96%,Fall 2026,,,"In-State: $5,475.95/Semester, Out-of-State: $11,493.45/Semester",,"In-State: $460.10/credit, Out-of-State: $958.00/credit","$1,000 - $7,000 per year",,"Merit-based, Need-based, Donor-funded",,"In-State: $5,475.95/Semester, Out-of-State: $11,493.45/Semester",Minor in Art,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Visual and Performing Arts,,4.0,3.0,95.3%,Fall 2026,,,"In-state: $10,943.24/year; Out-of-state: $23,667.24/year",,In-state: $322; Out-of-state: $804,"$1,000 - $6,000 per year, up to full tuition",,Merit-based,4 years,"In-state: $7,716/year; Out-of-state: $19,288/year",Bachelor's in Art Education,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Visual and Performing Arts,,,3.0,,Fall 2026,,,10493.1,,322.00/credit (in-state),Up to full tuition,,"Merit-based, Need-based, Departmental",18 credits,7716,Minor in Art Education,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
,College of Visual and Performing Arts,,4.0,2.0,97%,Fall 2026,,,10202,,In-state: $419.75/credit; Out-of-state: $830.75/credit,"Up to $8,000",,"Merit-based, Need-based",4 years,"In-state: $10,202/year; Out-of-state: $20,074/year",Bachelor's in Art History,https://arthistory.umd.edu/academics/undergraduate/art-history-BA
,College of Visual and Performing Arts,,4.0,2.0,95.5% (Fall 2023),Fall 2026,,,"$7,716/Year (in-state), $19,290/Year (out-of-state)",,"$322/credit (in-state), $804/credit (out-of-state)","Up to full tuition or $7,000 per year depending on the scholarship.",,"Merit-based, Need-based, Community service",18 semester hours,"$7,716/Year (in-state), $19,290/Year (out-of-state)",Minor in Art History,https://www.kutztown.edu/academics/program-finder/a-z-programs.html
