QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Arts and Sciences,,4.0,2.0,,,,,"$9,924 per semester",,$827 per credit hour,"Up to $2,500 per year",,"Merit-based, Departmental",4 years,"$9,924 per semester","Chemistry, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.5,,,,,"$9,936/Semester",,$413 - $828,"$1,000 - $4,500 per year",,Merit-based,4 years,"$9,936/Semester","Chemistry, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,"$9,912/Year (Resident), $19,896/Year (Non-Resident)",,"$413/Credit (Resident), $829/Credit (Non-Resident)","$1,500 - $2,500 per year",,Merit-based,4 years,"$9,912/Year (Resident), $19,896/Year (Non-Resident)","Communication Studies, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Informatics,,4.0,2.5,,,,,"$5,220 per semester (KY Resident); $10,452 per semester (Out-of-State)",,$435 (KY Resident); $871 (Out-of-State),"Awards range from $1,500 to $2,500 per year; some scholarships cover full in-state tuition.",,Merit-based,4 years,"$5,220 per semester (KY Resident); $10,452 per semester (Out-of-State)","Computer Science, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Informatics,,4.0,2.0,,,,,,,Kentucky Resident: $419/credit hour; Indiana Reciprocity: $566/credit hour; Ohio Reciprocity: $429/credit hour; Non-Resident: $838/credit hour,,,"Merit-based, artistic or athletic talent, and financial need",4 years,,"Construction Management, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,5280,,$440 per credit hour (Kentucky Resident),,,"Merit-based, Departmental",120 credit hours,"$5,280 per semester (Kentucky Resident, full-time)","Criminal Justice, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Informatics,,4.0,2.0,,,,,"$5,028/Semester (Kentucky Resident)",,$419 (Kentucky Resident),"Varies by award, examples include amounts from $2,500 to full tuition plus a stipend.",,"Merit-based, Departmental, Foundation",4 years,"$5,028/Semester (Kentucky Resident)","Cybersecurity, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,"$10,824/Year (In-State); $21,648/Year (Out-of-State)",,$451 (In-State); $902 (Out-of-State),,,"Merit-based, Need-based",4 years,"$10,824/Year (In-State); $21,648/Year (Out-of-State)","Data Analytics & Statistics, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Informatics,,4.0,2.0,,,,,"Kentucky Resident: $5,364 per semester; Non-Resident: $10,740 per semester (for 12-18 credit hours for 2023-2024).",,Kentucky Resident: $413; Ohio Reciprocity: $577; Midwest Reciprocity: $620; Non-Resident: $827 (for 2023-2024).,,,Academic,4 years,,"Data Science, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,School of Education,,4.0,2.75,,,,,10728,,413,"$1,500 - $4,500",,"Merit-based, Departmental",4 years,10728,"Early Childhood Education (Birth-Kindergarten), B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,Haile College of Business,,4.0,2.0,,,,,5280,,$422/Credit Hour,"$2,000 - $4,500 per year",,"Merit-based, Endowed, Annual",4 years,"$5,280/Semester","Economics, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Education,,4.0,2.0,,,,,"$5,196/Semester",,$433 per credit hour (Kentucky Resident),Up to full in-state tuition,,"Merit-based scholarships, grants, loans, and student employment",4 years,"$5,196/Semester","Education, Culture and Society, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,School of Engineering Technology,,4.0,2.0,,Fall 2026,,,"$5,220/Semester or $10,440/Year (Kentucky Resident)",,$435 (Kentucky Resident),"$1,500 - $2,500 per year",,"Merit-based scholarships for freshman, transfer, and continuing students",4 years,"$5,220/Semester or $10,440/Year (Kentucky Resident)","Electrical and Electronic Engineering Technology, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Informatics,,4.0,2.0,,Fall 2026,,,5304,,Resident: $422 per credit hour; Non-Resident: $846 per credit hour,,,"Merit-based, Need-based",120 credit hours,"Resident: $5,304 per semester; Non-Resident: $10,572 per semester","Electronic Media & Broadcasting, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Education,,4.0,2.75,,Fall 2026,,,,,$435,,,"Merit-based, Endowed, Departmental",4 years,"$10,440/Year (Resident)","Elementary Education (P-5), B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,"$10,488/Year",,$437,Up to full in-state tuition,,"Merit-based, Departmental, Need-based",4 years,"$10,488/Year","Engineering Physics, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,5196,,Kentucky Resident: $433; Non-Resident: $867,,,"Merit-based, Need-based",4 years,"In-state: $5,196/semester; Out-of-state: $10,404/semester","English, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,"$4,956/Semester",,$413,,,Merit-based,4 years,"$4,956/Semester","Environmental Science, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,10560,,$440 (Kentucky Resident),,,"Merit-based, Need-based, Field of study-based",4 years,"$10,560/Year (Kentucky Resident, Full-Time Undergraduate)","Environmental Science, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Health and Human Services,,4.0,2.5,,,,,5436,,Kentucky Resident: $453/credit hour; Non-Resident: $906/credit hour,,,"Academic achievement, leadership, and talent",4 years,"Kentucky Resident: $5,436/semester; Non-Resident: $10,872/semester (for 12-18 credit hours)","Exercise Science, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,Haile College of Business,,4.0,2.5,,,,,"$5,436/Semester (In-state); $10,884/Semester (Out-of-state)",,$453/credit (In-state); $907/credit (Out-of-state),,,"Merit-based, Need-based",4 years,"$5,436/Semester (In-state); $10,884/Semester (Out-of-state)","Finance, B.S.B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,,,,,,,4 years,,"French, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,Haile College of Business,,4.0,2.0,,Fall 2026,,,"$20,736/Year",,$864/Credit Hour,,,"Merit-based, Need-based",4 years,"$20,736/Year","General Business, B.S.B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,,,"$417 (Kentucky Resident), $834 (Non-Resident)","Varies by scholarship. For example, the Presidential Scholarship is $4,500 per year and the Founder's Scholarship is $3,000 per year.",,Merit-based,4 years,"$10,008/Year (In-state, full-time), $20,016/Year (Out-of-state, full-time)","Geology, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,"$10,488/Year",,$413/Credit Hour,,,"Merit-based scholarships, Need-based grants",4 years (120 credit hours),"$10,488/Year","Geology, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,"$4,956/Semester (Kentucky Resident)",,$413 (Kentucky Resident),"Up to $2,500 per year",,"Merit-based, Need-based",4 years,"$4,956/Semester (Kentucky Resident)","German, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,Haile College of Business,,4.0,2.5,,,,,,,,,,"Merit-based, leadership, and talent",4 years,,"Global Supply Chain Management, B.S.B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Informatics,,4.0,2.0,,,,,,,$413 per credit hour (Kentucky Resident),,,"Merit-based, Need-based",4 years,,"Health Communication, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Informatics,,4.0,2.0,,Fall 2026,,,,,"$421 (Kentucky Resident, 2023-2024)","Varies, up to full in-state tuition",,Merit-based,4 years,"$5,052 per semester (Kentucky Resident, 2023-2024)","Health Informatics, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Health and Human Services,,4.0,2.0,,Fall 2026,,,"Kentucky Resident: $5,028.00/Semester; Ohio Reciprocity: $7,296.00/Semester; Indiana Reciprocity: $5,148.00/Semester; Non-Resident: $10,056.00/Semester",,Kentucky Resident: $419.00/credit hour; Ohio Reciprocity: $608.00/credit hour; Indiana Reciprocity: $429.00/credit hour; Non-Resident: $838.00/credit hour,"Varies. Specific scholarships like the Founder's Scholarship offer $2,500 per year, while others like the Presidential Scholarship cover full in-state tuition.",,"Merit-based, need-based",4 years (120 credit hours),"Kentucky Resident: $5,028.00/Semester; Ohio Reciprocity: $7,296.00/Semester; Indiana Reciprocity: $5,148.00/Semester; Non-Resident: $10,056.00/Semester","Health Science, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts & Sciences,,4.0,2.0,,,,,10752,,448,"Up to $4,500 per year",,Merit-based,4 years,"$10,752/Year","History, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,Haile College of Business,,4.0,2.5,,,,,,,,,,"Merit-based, Need-based",4 years,,"Human Resource Management, B.S.B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Health and Human Services,,4.0,2.0,,Fall 2026,,,"$10,872/Year",,$413 (in-state),,,"Merit-based, leadership, community service, and specific talents or interests",4 years,"$10,872/Year","Human Services and Addictions, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Informatics,,4.0,2.0,,,,,"$5,136 per semester",,$428 per credit hour,,,"Merit-based, Need-based",120 credit hours,"$10,272 per year","Information Technology, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,Haile College of Business,,4.0,2.0,,,,,,,,,,"Merit-based, University, Endowed, Departmental",4 years,,"Innovation and Entrepreneurship, B.S.B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,,,Kentucky Resident: $437/Credit Hour; Non-Resident: $874/Credit Hour,,,"Merit-based, Need-based",120 credit hours,"Kentucky Resident: $5,244 per semester; Non-Resident: $10,488 per semester","Interdisciplinary Studies, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,Haile College of Business,,4.0,2.0,,Fall 2026,,,,,,,,"Freshman scholarships, Transfer scholarships, Current student scholarships",4 years,,"International Business, B.S.B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,"KY Resident: $5,172/Semester; Metro Rate: $7,764/Semester; Non-Resident: $10,356/Semester",,KY Resident: $431/Credit Hour; Metro Rate: $647/Credit Hour; Non-Resident: $863/Credit Hour,,,"Merit-based, Need-based",4 years,"KY Resident: $5,172/Semester; Metro Rate: $7,764/Semester; Non-Resident: $10,356/Semester","International Studies, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,,,,,,,4 years,,"Japanese, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Informatics,,4.0,2.0,,,,,"$10,248/Year (Kentucky Resident)",,$427 per credit hour (Kentucky Resident),"Up to $2,500 per year (e.g., Governor's Scholars Program Scholarship)",,Merit-based,4 years,"$10,248/Year (Kentucky Resident)","Journalism, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,"$5,004/Semester (Resident), $10,008/Semester (Non-Resident)",,"$417 (Resident), $834 (Non-Resident)","Up to $4,000 per year",,"Merit-based, departmental, privately funded, need-based",4 years,"$5,004/Semester (Resident), $10,008/Semester (Non-Resident)","Law, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,Haile College of Business,,4.0,2.0,,,,,27720,,$924 per credit hour (non-resident),"$1,000 - $4,500 per year",,"Merit-based, Departmental, External",4 years,27720,"Management, B.S.B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Business,,4.0,2.5,,Fall 2026,,,,,,"$1,000 - Full in-state tuition",,Merit-based,4 years,,"Marketing, B.S.B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,"$10,632/Year (In-state); $21,336/Year (Out-of-state)",,$443 (In-state) - $889 (Out-of-state),"$1,000 - $8,000 per year",Up to 100% of in-state tuition,Merit-based,4 years (120 credit hours),"$10,632/Year (In-state); $21,336/Year (Out-of-state)","Mathematics, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,"School of Science, Technology, Engineering and Mathematics",,4.0,2.0,,,,,"$10,056/Year",,$419/Credit Hour,"Up to $4,000 per year",,"Merit-based, Need-based",4 years,"$10,056/Year","Mechanical and Manufacturing Engineering Technology, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,"$5,328/Semester (Resident); $10,656/Semester (Non-Resident)",,$444 (Resident) to $888 (Non-Resident),"Varies, for example, the Commonwealth Scholarship is $2,500 annually.",,"Merit-based, Need-based",4 years,"$5,328/Semester (Resident); $10,656/Semester (Non-Resident)","Mechatronics Engineering Technology, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Education,,4.0,2.75,,Fall 2026,,,10512,,438,,,"Merit-based, need-based",4 years,10512,"Middle Grades Education (5-9), B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,School of the Arts,,4.0,2.5,,,,,"Kentucky Residents: $10,536/year; Non-Residents: $21,216/year. These are the 2023-2024 full-time undergraduate rates (12-18 credit hours per semester). Additional fees apply for private music lessons.",,Based on 2023-2024 rates: Kentucky Resident: $439/credit hour; Ohio Reciprocity: $661/credit hour; Indiana Reciprocity: $539/credit hour; Non-Resident: $884/credit hour.,,,"Audition-based, Merit-based",4 years,"Kentucky Residents: $10,536/year; Non-Residents: $21,216/year. These are the 2023-2024 full-time undergraduate rates (12-18 credit hours per semester). Additional fees apply for private music lessons.","Music, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,"$10,416/Year",,$434 per credit hour,"$1,500 - $2,500 per year",,Merit-based,120 credit hours,"$10,416/Year","Neuroscience, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,"$12,570/Year (Resident), $25,140/Year (Non-Resident)",,"$419 per credit hour (Resident), $838 per credit hour (Non-Resident)",,,"Scholarships are based on a student’s academic achievement, leadership, and community service.",4 years,"$12,570/Year (Resident), $25,140/Year (Non-Resident)","Organizational Leadership, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,,,,,,Merit-based,,,"Philosophy, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Health and Human Services,,4.0,2.75,,,,,,,KY Resident: $428/credit hour; Non-Resident: $856/credit hour,"Up to $5,000 per year",,Merit-based,4 years,,"Physical Education and Health (Leading to P-12 Teaching Certification), B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,"School of Kinesiology, Counseling, and Rehabilitative Sciences",,4.0,2.5,,,,,"$5,268 per semester (Resident)",,$439 per credit hour (Resident),"$1,500 - $5,000 per year",,"Merit-based, Need-based",4 years,"$10,536 per year (Resident)","Physical Education and Health (Non-Certification Track), B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,"$5,220 (KY Resident), $7,740 (OH/IN/Metro), $10,488 (Out-of-State) per semester",,"$435 (KY Resident), $645 (OH/IN/Metro), $874 (Out-of-State) per credit hour",,,"Merit-based, Need-based",4 years,"$5,220 (KY Resident), $7,740 (OH/IN/Metro), $10,488 (Out-of-State) per semester","Physics, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,"$5,184/Semester or $10,368/Year (in-state resident)",,$432 (in-state resident),"Up to $2,500 per year (e.g., NKU Excellence Scholarship)",,"Merit-based (based on academic performance, leadership, and community service)",120 credit hours,"$5,184/Semester or $10,368/Year (in-state resident)","Physics, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,5364,,413,"$2,500 - $4,000 per year",,Merit-based,4 years,"$5,364.00 per semester (Resident)","Political Science, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,,,Kentucky Resident: $435 per credit hour; Non-Resident: $870 per credit hour,,,"Merit-based, Need-based",4 years,"Kentucky Resident: $5,220 per semester; Non-Resident: $10,440 per semester","Psychological Science, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,,,Kentucky Residents: $429/credit hour; Ohio Reciprocity/Metro Rate: $644/credit hour; Non-Resident: $859/credit hour,,,"Merit-based, Departmental",4 years,,"Psychological Science, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Informatics,,4.0,2.5,,,,,,,$441 per credit hour (Kentucky Resident),"Varies, e.g., Presidential Scholarship ($5,000/year), Founder's Scholarship ($3,000/year), Excellence Scholarship ($2,000/year)",,Merit-based,4 years,"Kentucky Resident: $5,286 per semester; Non-Resident: $10,512 per semester","Public Relations, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Health and Human Services,,4.0,2.5,,,,,,,"$435/credit (Resident); $10,440/semester (Non-Resident)","$2,500 - $5,000 per year",,Merit-based,4 years,,"Radiation Therapy, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,School of Allied Health,,4.0,2.75,,,,,"$10,368/Year",,$432,,,"Merit-based, Need-based",4 years,"$10,368/Year","Radiologic Science, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Health and Human Services,1.0,4.0,2.75,,Fall 2026,,"March 1, 2026",10536,,$439 per credit hour,,,Merit-based,4 years,"$10,536/Year","Respiratory Care, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Health and Human Services,1.0,4.0,2.5,,,,,,,$503 per credit hour,,,,,,"Respiratory Care Completion Program, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,Haile College of Business,,4.0,2.0,,Fall 2026,,,,,,"Up to $2,500 per year",,"Merit-based, Need-based, Diversity",4 years,,"Sales, B.S.B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Education,,4.0,2.75,,,,,"$5,376/Semester (Resident); $10,752/Semester (Non-Resident)",,$413/Credit Hour (Resident); $828/Credit Hour (Non-Resident),"Amounts range from $1,500 to $4,500 per year for new freshmen scholarships.",,Merit-based,4 years,"$5,376/Semester (Resident); $10,752/Semester (Non-Resident)","Secondary Education (8-12/P-12), B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Talent-based, Need-based",4 years,,"Sociology, B.S.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Arts and Sciences,,4.0,2.0,,,,,360,,$844 (Non-Resident),"Up to $4,500 per year",,"Merit-based, Transfer, Funded",4 years,"$10,128/Semester (Non-Resident)","Spanish, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,College of Education,,4.0,2.75,,,,,"Kentucky Resident: $10,488/Year; Non-Resident: $20,976/Year",,Kentucky Resident: $437/credit hour; Non-Resident: $874/credit hour,,,"Merit-based, Need-based",4 years,"Kentucky Resident: $10,488/Year; Non-Resident: $20,976/Year",Special Education (P-12) B.A.,https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,Haile College of Business,,4.0,2.5,,,,,"$10,104/Year (resident rate)",,$421 (resident rate),"$1,500 - $2,500 per year",,"Merit-based, Need-based",4 years,"$10,104/Year (resident rate)","Sports Business and Event Management, B.S.B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,School of the Arts,,4.0,2.0,,,,,"Kentucky Resident: $10,656/Year; Non-Resident: $21,312/Year",,Kentucky Resident: $444/credit hour; Non-Resident: $888/credit hour,"Varies; amounts range from $1,500 to $2,500 per year for certain scholarships, with some covering full tuition.",,"Merit-based, Departmental",4 years,"Kentucky Resident: $10,656/Year; Non-Resident: $21,312/Year","Theatre, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,School of the Arts,,4.0,2.0,,Fall 2026,,,10656/Year,,444/Credit (Resident),1500 - 2500 annually,,Merit-based,4 years,10656/Year,"Visual Communication Design, B.A.",https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
,,,4.0,2.0,,,,,"$5,124/Semester",,$427,"$1,500 - $2,500 annually",,"Merit-based, Need-based",,"$5,124/Semester",(The list of minors was not available in the provided search results and therefore is not included in this output.)*,https://onlinecatalog.nku.edu/content.php?catoid=27&navoid=4058
